decision_row_index,phase,turn_index,decision_id,decision_type,player_id,attempts,retry_count,fallback_used,validation_errors,selected_action_type,selected_action,latency_ms
192,decision_started,31,mock-2413970733-53b199c1-dec-000096,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
193,decision_resolved,31,mock-2413970733-53b199c1-dec-000096,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},62774
194,decision_started,31,mock-2413970733-53b199c1-dec-000097,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
195,decision_resolved,31,mock-2413970733-53b199c1-dec-000097,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7551
196,decision_started,31,mock-2413970733-53b199c1-dec-000098,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
197,decision_resolved,31,mock-2413970733-53b199c1-dec-000098,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},16871
198,decision_started,31,mock-2413970733-53b199c1-dec-000099,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
199,decision_resolved,31,mock-2413970733-53b199c1-dec-000099,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},7044
200,decision_started,31,mock-2413970733-53b199c1-dec-000100,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
201,decision_resolved,31,mock-2413970733-53b199c1-dec-000100,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15641
202,decision_started,32,mock-2413970733-53b199c1-dec-000101,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
203,decision_resolved,32,mock-2413970733-53b199c1-dec-000101,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},6238
204,decision_started,33,mock-2413970733-53b199c1-dec-000102,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
205,decision_resolved,33,mock-2413970733-53b199c1-dec-000102,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},8556
206,decision_started,35,mock-2413970733-53b199c1-dec-000103,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
207,decision_resolved,35,mock-2413970733-53b199c1-dec-000103,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},11320
208,decision_started,35,mock-2413970733-53b199c1-dec-000104,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
209,decision_resolved,35,mock-2413970733-53b199c1-dec-000104,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},10048
210,decision_started,35,mock-2413970733-53b199c1-dec-000105,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
211,decision_resolved,35,mock-2413970733-53b199c1-dec-000105,AUCTION_BID_DECISION,Claude Opus 4.8,1,0,False,[],,{},11337
212,decision_started,35,mock-2413970733-53b199c1-dec-000106,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
213,decision_resolved,35,mock-2413970733-53b199c1-dec-000106,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5397
214,decision_started,35,mock-2413970733-53b199c1-dec-000107,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
215,decision_resolved,35,mock-2413970733-53b199c1-dec-000107,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},7244
216,decision_started,35,mock-2413970733-53b199c1-dec-000108,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
217,decision_resolved,35,mock-2413970733-53b199c1-dec-000108,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15407
218,decision_started,35,mock-2413970733-53b199c1-dec-000109,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
219,decision_resolved,35,mock-2413970733-53b199c1-dec-000109,AUCTION_BID_DECISION,Claude Opus 4.8,1,0,False,[],,{},16050
220,decision_started,35,mock-2413970733-53b199c1-dec-000110,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
221,decision_resolved,35,mock-2413970733-53b199c1-dec-000110,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4679
222,decision_started,35,mock-2413970733-53b199c1-dec-000111,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
223,decision_resolved,35,mock-2413970733-53b199c1-dec-000111,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},4991
224,decision_started,35,mock-2413970733-53b199c1-dec-000112,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
225,decision_resolved,35,mock-2413970733-53b199c1-dec-000112,AUCTION_BID_DECISION,Claude Opus 4.8,1,0,False,[],,{},32788
226,decision_started,35,mock-2413970733-53b199c1-dec-000113,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
227,decision_resolved,35,mock-2413970733-53b199c1-dec-000113,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5296
228,decision_started,35,mock-2413970733-53b199c1-dec-000114,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
229,decision_resolved,35,mock-2413970733-53b199c1-dec-000114,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8161
230,decision_started,36,mock-2413970733-53b199c1-dec-000115,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
231,decision_resolved,36,mock-2413970733-53b199c1-dec-000115,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},9382
232,decision_started,37,mock-2413970733-53b199c1-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
233,decision_resolved,37,mock-2413970733-53b199c1-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},39489
234,decision_started,37,mock-2413970733-53b199c1-dec-000117,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
235,decision_resolved,37,mock-2413970733-53b199c1-dec-000117,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7946
236,decision_started,37,mock-2413970733-53b199c1-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
237,decision_resolved,37,mock-2413970733-53b199c1-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},52509
238,decision_started,37,mock-2413970733-53b199c1-dec-000119,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
239,decision_resolved,37,mock-2413970733-53b199c1-dec-000119,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},6501
240,decision_started,37,mock-2413970733-53b199c1-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
241,decision_resolved,37,mock-2413970733-53b199c1-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},34809
242,decision_started,37,mock-2413970733-53b199c1-dec-000121,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
243,decision_resolved,37,mock-2413970733-53b199c1-dec-000121,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},9399
244,decision_started,37,mock-2413970733-53b199c1-dec-000122,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
245,decision_resolved,37,mock-2413970733-53b199c1-dec-000122,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},11955
246,decision_started,37,mock-2413970733-53b199c1-dec-000123,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
247,decision_resolved,37,mock-2413970733-53b199c1-dec-000123,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},76566
248,decision_started,37,mock-2413970733-53b199c1-dec-000124,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
249,decision_resolved,37,mock-2413970733-53b199c1-dec-000124,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},11527
250,decision_started,37,mock-2413970733-53b199c1-dec-000125,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
251,decision_resolved,37,mock-2413970733-53b199c1-dec-000125,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},30388
252,decision_started,37,mock-2413970733-53b199c1-dec-000126,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
253,decision_resolved,37,mock-2413970733-53b199c1-dec-000126,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},8777
254,decision_started,37,mock-2413970733-53b199c1-dec-000127,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
255,decision_resolved,37,mock-2413970733-53b199c1-dec-000127,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},32109
256,decision_started,38,mock-2413970733-53b199c1-dec-000128,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
257,decision_resolved,38,mock-2413970733-53b199c1-dec-000128,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},13575
258,decision_started,38,mock-2413970733-53b199c1-dec-000129,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
259,decision_resolved,38,mock-2413970733-53b199c1-dec-000129,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4274
260,decision_started,38,mock-2413970733-53b199c1-dec-000130,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
261,decision_resolved,38,mock-2413970733-53b199c1-dec-000130,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},8883
262,decision_started,38,mock-2413970733-53b199c1-dec-000131,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
263,decision_resolved,38,mock-2413970733-53b199c1-dec-000131,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},13136
264,decision_started,38,mock-2413970733-53b199c1-dec-000132,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
265,decision_resolved,38,mock-2413970733-53b199c1-dec-000132,AUCTION_BID_DECISION,Claude Opus 4.8,1,0,False,[],,{},12342
266,decision_started,38,mock-2413970733-53b199c1-dec-000133,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
267,decision_resolved,38,mock-2413970733-53b199c1-dec-000133,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},3976
268,decision_started,38,mock-2413970733-53b199c1-dec-000134,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
269,decision_resolved,38,mock-2413970733-53b199c1-dec-000134,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},4896
270,decision_started,38,mock-2413970733-53b199c1-dec-000135,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
271,decision_resolved,38,mock-2413970733-53b199c1-dec-000135,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4331
272,decision_started,38,mock-2413970733-53b199c1-dec-000136,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
273,decision_resolved,38,mock-2413970733-53b199c1-dec-000136,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},9276
274,decision_started,39,mock-2413970733-53b199c1-dec-000137,JAIL_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
275,decision_resolved,39,mock-2413970733-53b199c1-dec-000137,JAIL_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},9380
276,decision_started,39,mock-2413970733-53b199c1-dec-000138,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
277,decision_resolved,39,mock-2413970733-53b199c1-dec-000138,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},6006
278,decision_started,40,mock-2413970733-53b199c1-dec-000139,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
279,decision_resolved,40,mock-2413970733-53b199c1-dec-000139,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},7224
280,decision_started,41,mock-2413970733-53b199c1-dec-000140,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
281,decision_resolved,41,mock-2413970733-53b199c1-dec-000140,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},44398
282,decision_started,41,mock-2413970733-53b199c1-dec-000141,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
283,decision_resolved,41,mock-2413970733-53b199c1-dec-000141,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},8567
284,decision_started,41,mock-2413970733-53b199c1-dec-000142,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
285,decision_resolved,41,mock-2413970733-53b199c1-dec-000142,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},61004
286,decision_started,41,mock-2413970733-53b199c1-dec-000143,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
287,decision_resolved,41,mock-2413970733-53b199c1-dec-000143,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},7443
288,decision_started,41,mock-2413970733-53b199c1-dec-000144,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
289,decision_resolved,41,mock-2413970733-53b199c1-dec-000144,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},46670
290,decision_started,41,mock-2413970733-53b199c1-dec-000145,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
291,decision_resolved,41,mock-2413970733-53b199c1-dec-000145,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},5398
292,decision_started,41,mock-2413970733-53b199c1-dec-000146,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
293,decision_resolved,41,mock-2413970733-53b199c1-dec-000146,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},41423
294,decision_started,41,mock-2413970733-53b199c1-dec-000147,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
295,decision_resolved,41,mock-2413970733-53b199c1-dec-000147,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},13718
296,decision_started,41,mock-2413970733-53b199c1-dec-000148,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
297,decision_resolved,41,mock-2413970733-53b199c1-dec-000148,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},135407
298,decision_started,43,mock-2413970733-53b199c1-dec-000149,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
299,decision_resolved,43,mock-2413970733-53b199c1-dec-000149,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4205
300,decision_started,43,mock-2413970733-53b199c1-dec-000150,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
301,decision_resolved,43,mock-2413970733-53b199c1-dec-000150,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5028
302,decision_started,44,mock-2413970733-53b199c1-dec-000151,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
303,decision_resolved,44,mock-2413970733-53b199c1-dec-000151,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8102
304,decision_started,45,mock-2413970733-53b199c1-dec-000152,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
305,decision_resolved,45,mock-2413970733-53b199c1-dec-000152,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15920
306,decision_started,46,mock-2413970733-53b199c1-dec-000153,JAIL_DECISION,Claude Opus 4.8,0,0,False,[],,{},
307,decision_resolved,46,mock-2413970733-53b199c1-dec-000153,JAIL_DECISION,Claude Opus 4.8,1,0,False,[],,{},12674
308,decision_started,47,mock-2413970733-53b199c1-dec-000154,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
309,decision_resolved,47,mock-2413970733-53b199c1-dec-000154,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4969
310,decision_started,47,mock-2413970733-53b199c1-dec-000155,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
311,decision_resolved,47,mock-2413970733-53b199c1-dec-000155,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},9944
312,decision_started,48,mock-2413970733-53b199c1-dec-000156,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
313,decision_resolved,48,mock-2413970733-53b199c1-dec-000156,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},6609
314,decision_started,49,mock-2413970733-53b199c1-dec-000157,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
315,decision_resolved,49,mock-2413970733-53b199c1-dec-000157,BUY_OR_AUCTION_DECISION,Grok 4.3,2,1,False,[],,{},24788
316,decision_started,49,mock-2413970733-53b199c1-dec-000158,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
317,decision_resolved,49,mock-2413970733-53b199c1-dec-000158,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},10304
318,decision_started,49,mock-2413970733-53b199c1-dec-000159,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
319,decision_resolved,49,mock-2413970733-53b199c1-dec-000159,AUCTION_BID_DECISION,Claude Opus 4.8,2,1,False,[],,{},27869
320,decision_started,49,mock-2413970733-53b199c1-dec-000160,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
321,decision_resolved,49,mock-2413970733-53b199c1-dec-000160,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5704
322,decision_started,49,mock-2413970733-53b199c1-dec-000161,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
323,decision_resolved,49,mock-2413970733-53b199c1-dec-000161,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},6324
324,decision_started,49,mock-2413970733-53b199c1-dec-000162,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
325,decision_resolved,49,mock-2413970733-53b199c1-dec-000162,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8879
326,decision_started,51,mock-2413970733-53b199c1-dec-000163,JAIL_DECISION,Claude Opus 4.8,0,0,False,[],,{},
327,decision_resolved,51,mock-2413970733-53b199c1-dec-000163,JAIL_DECISION,Claude Opus 4.8,1,0,False,[],,{},6402
328,decision_started,52,mock-2413970733-53b199c1-dec-000164,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
329,decision_resolved,52,mock-2413970733-53b199c1-dec-000164,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},6413
330,decision_started,53,mock-2413970733-53b199c1-dec-000165,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
331,decision_resolved,53,mock-2413970733-53b199c1-dec-000165,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},6353
332,decision_started,54,mock-2413970733-53b199c1-dec-000166,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
333,decision_resolved,54,mock-2413970733-53b199c1-dec-000166,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},7641
334,decision_started,55,mock-2413970733-53b199c1-dec-000167,JAIL_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
335,decision_resolved,55,mock-2413970733-53b199c1-dec-000167,JAIL_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},16950
336,decision_started,56,mock-2413970733-53b199c1-dec-000168,JAIL_DECISION,Claude Opus 4.8,0,0,False,[],,{},
337,decision_resolved,56,mock-2413970733-53b199c1-dec-000168,JAIL_DECISION,Claude Opus 4.8,1,0,False,[],,{},5622
338,decision_started,56,mock-2413970733-53b199c1-dec-000169,JAIL_DECISION,Claude Opus 4.8,0,0,False,[],,{},
339,decision_resolved,56,mock-2413970733-53b199c1-dec-000169,JAIL_DECISION,Claude Opus 4.8,1,0,False,[],,{},6297
340,decision_started,56,mock-2413970733-53b199c1-dec-000170,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
341,decision_resolved,56,mock-2413970733-53b199c1-dec-000170,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},7029
342,decision_started,57,mock-2413970733-53b199c1-dec-000171,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
343,decision_resolved,57,mock-2413970733-53b199c1-dec-000171,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},10932
344,decision_started,57,mock-2413970733-53b199c1-dec-000172,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
345,decision_resolved,57,mock-2413970733-53b199c1-dec-000172,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},25179
346,decision_started,58,mock-2413970733-53b199c1-dec-000173,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
347,decision_resolved,58,mock-2413970733-53b199c1-dec-000173,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4974
348,decision_started,58,mock-2413970733-53b199c1-dec-000174,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
349,decision_resolved,58,mock-2413970733-53b199c1-dec-000174,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},6219
350,decision_started,59,mock-2413970733-53b199c1-dec-000175,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
351,decision_resolved,59,mock-2413970733-53b199c1-dec-000175,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},6817
352,decision_started,60,mock-2413970733-53b199c1-dec-000176,JAIL_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
353,decision_resolved,60,mock-2413970733-53b199c1-dec-000176,JAIL_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},14196
354,decision_started,61,mock-2413970733-53b199c1-dec-000177,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
355,decision_resolved,61,mock-2413970733-53b199c1-dec-000177,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},5744
356,decision_started,61,mock-2413970733-53b199c1-dec-000178,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
357,decision_resolved,61,mock-2413970733-53b199c1-dec-000178,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},7237
358,decision_started,61,mock-2413970733-53b199c1-dec-000179,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
359,decision_resolved,61,mock-2413970733-53b199c1-dec-000179,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},12267
360,decision_started,61,mock-2413970733-53b199c1-dec-000180,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
361,decision_resolved,61,mock-2413970733-53b199c1-dec-000180,AUCTION_BID_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},14596
362,decision_started,61,mock-2413970733-53b199c1-dec-000181,AUCTION_BID_DECISION,Claude Opus 4.8,0,0,False,[],,{},
363,decision_resolved,61,mock-2413970733-53b199c1-dec-000181,AUCTION_BID_DECISION,Claude Opus 4.8,1,0,False,[],,{},9595
364,decision_started,61,mock-2413970733-53b199c1-dec-000182,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
365,decision_resolved,61,mock-2413970733-53b199c1-dec-000182,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},9201
366,decision_started,61,mock-2413970733-53b199c1-dec-000183,AUCTION_BID_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
367,decision_resolved,61,mock-2413970733-53b199c1-dec-000183,AUCTION_BID_DECISION,OpenAI GPT 5.5,2,1,False,[],,{},29780
368,decision_started,61,mock-2413970733-53b199c1-dec-000184,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
369,decision_resolved,61,mock-2413970733-53b199c1-dec-000184,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},30900
370,decision_started,63,mock-2413970733-53b199c1-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
371,decision_resolved,63,mock-2413970733-53b199c1-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},6898
372,decision_started,64,mock-2413970733-53b199c1-dec-000186,JAIL_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
373,decision_resolved,64,mock-2413970733-53b199c1-dec-000186,JAIL_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},27603
374,decision_started,64,mock-2413970733-53b199c1-dec-000187,JAIL_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
375,decision_resolved,64,mock-2413970733-53b199c1-dec-000187,JAIL_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},4063
376,decision_started,64,mock-2413970733-53b199c1-dec-000188,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
377,decision_resolved,64,mock-2413970733-53b199c1-dec-000188,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},46578
378,decision_started,64,mock-2413970733-53b199c1-dec-000189,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
379,decision_resolved,64,mock-2413970733-53b199c1-dec-000189,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},7013
380,decision_started,64,mock-2413970733-53b199c1-dec-000190,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
381,decision_resolved,64,mock-2413970733-53b199c1-dec-000190,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},48799
382,decision_started,64,mock-2413970733-53b199c1-dec-000191,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
383,decision_resolved,64,mock-2413970733-53b199c1-dec-000191,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},6786
384,decision_started,64,mock-2413970733-53b199c1-dec-000192,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
385,decision_resolved,64,mock-2413970733-53b199c1-dec-000192,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},16405
386,decision_started,65,mock-2413970733-53b199c1-dec-000193,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
387,decision_resolved,65,mock-2413970733-53b199c1-dec-000193,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},65999
