decision_row_index,phase,turn_index,decision_id,decision_type,player_id,attempts,retry_count,fallback_used,validation_errors,selected_action_type,selected_action,latency_ms
192,decision_started,41,mock-64394-c3bb8d94-dec-000096,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
193,decision_resolved,41,mock-64394-c3bb8d94-dec-000096,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3234
194,decision_started,41,mock-64394-c3bb8d94-dec-000097,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
195,decision_resolved,41,mock-64394-c3bb8d94-dec-000097,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5697
196,decision_started,42,mock-64394-c3bb8d94-dec-000098,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
197,decision_resolved,42,mock-64394-c3bb8d94-dec-000098,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8014
198,decision_started,42,mock-64394-c3bb8d94-dec-000099,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
199,decision_resolved,42,mock-64394-c3bb8d94-dec-000099,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},16575
200,decision_started,42,mock-64394-c3bb8d94-dec-000100,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
201,decision_resolved,42,mock-64394-c3bb8d94-dec-000100,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6161
202,decision_started,43,mock-64394-c3bb8d94-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
203,decision_resolved,43,mock-64394-c3bb8d94-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7027
204,decision_started,44,mock-64394-c3bb8d94-dec-000102,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
205,decision_resolved,44,mock-64394-c3bb8d94-dec-000102,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},10031
206,decision_started,44,mock-64394-c3bb8d94-dec-000103,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
207,decision_resolved,44,mock-64394-c3bb8d94-dec-000103,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},7753
208,decision_started,45,mock-64394-c3bb8d94-dec-000104,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
209,decision_resolved,45,mock-64394-c3bb8d94-dec-000104,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},26865
210,decision_started,45,mock-64394-c3bb8d94-dec-000105,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
211,decision_resolved,45,mock-64394-c3bb8d94-dec-000105,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},16013
212,decision_started,45,mock-64394-c3bb8d94-dec-000106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
213,decision_resolved,45,mock-64394-c3bb8d94-dec-000106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},12012
214,decision_started,45,mock-64394-c3bb8d94-dec-000107,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
215,decision_resolved,45,mock-64394-c3bb8d94-dec-000107,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},10610
216,decision_started,45,mock-64394-c3bb8d94-dec-000108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
217,decision_resolved,45,mock-64394-c3bb8d94-dec-000108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},7317
218,decision_started,46,mock-64394-c3bb8d94-dec-000109,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
219,decision_resolved,46,mock-64394-c3bb8d94-dec-000109,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},24063
220,decision_started,47,mock-64394-c3bb8d94-dec-000110,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
221,decision_resolved,47,mock-64394-c3bb8d94-dec-000110,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7484
222,decision_started,47,mock-64394-c3bb8d94-dec-000111,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
223,decision_resolved,47,mock-64394-c3bb8d94-dec-000111,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},9921
224,decision_started,47,mock-64394-c3bb8d94-dec-000112,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
225,decision_resolved,47,mock-64394-c3bb8d94-dec-000112,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8943
226,decision_started,48,mock-64394-c3bb8d94-dec-000113,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
227,decision_resolved,48,mock-64394-c3bb8d94-dec-000113,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},10137
228,decision_started,48,mock-64394-c3bb8d94-dec-000114,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
229,decision_resolved,48,mock-64394-c3bb8d94-dec-000114,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},9042
230,decision_started,49,mock-64394-c3bb8d94-dec-000115,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
231,decision_resolved,49,mock-64394-c3bb8d94-dec-000115,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},3357
232,decision_started,49,mock-64394-c3bb8d94-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
233,decision_resolved,49,mock-64394-c3bb8d94-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},23175
234,decision_started,49,mock-64394-c3bb8d94-dec-000117,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
235,decision_resolved,49,mock-64394-c3bb8d94-dec-000117,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5152
236,decision_started,49,mock-64394-c3bb8d94-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
237,decision_resolved,49,mock-64394-c3bb8d94-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},8065
238,decision_started,49,mock-64394-c3bb8d94-dec-000119,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
239,decision_resolved,49,mock-64394-c3bb8d94-dec-000119,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5847
240,decision_started,49,mock-64394-c3bb8d94-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
241,decision_resolved,49,mock-64394-c3bb8d94-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},17154
242,decision_started,49,mock-64394-c3bb8d94-dec-000121,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
243,decision_resolved,49,mock-64394-c3bb8d94-dec-000121,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6531
244,decision_started,49,mock-64394-c3bb8d94-dec-000122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
245,decision_resolved,49,mock-64394-c3bb8d94-dec-000122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},15593
246,decision_started,50,mock-64394-c3bb8d94-dec-000123,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
247,decision_resolved,50,mock-64394-c3bb8d94-dec-000123,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},23712
248,decision_started,51,mock-64394-c3bb8d94-dec-000124,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
249,decision_resolved,51,mock-64394-c3bb8d94-dec-000124,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6884
250,decision_started,51,mock-64394-c3bb8d94-dec-000125,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
251,decision_resolved,51,mock-64394-c3bb8d94-dec-000125,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},33347
252,decision_started,51,mock-64394-c3bb8d94-dec-000126,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
253,decision_resolved,51,mock-64394-c3bb8d94-dec-000126,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},11485
254,decision_started,51,mock-64394-c3bb8d94-dec-000127,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
255,decision_resolved,51,mock-64394-c3bb8d94-dec-000127,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},43247
256,decision_started,51,mock-64394-c3bb8d94-dec-000128,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
257,decision_resolved,51,mock-64394-c3bb8d94-dec-000128,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8057
258,decision_started,52,mock-64394-c3bb8d94-dec-000129,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
259,decision_resolved,52,mock-64394-c3bb8d94-dec-000129,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},10050
260,decision_started,52,mock-64394-c3bb8d94-dec-000130,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
261,decision_resolved,52,mock-64394-c3bb8d94-dec-000130,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},20986
262,decision_started,53,mock-64394-c3bb8d94-dec-000131,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
263,decision_resolved,53,mock-64394-c3bb8d94-dec-000131,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},23056
264,decision_started,53,mock-64394-c3bb8d94-dec-000132,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
265,decision_resolved,53,mock-64394-c3bb8d94-dec-000132,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},8799
266,decision_started,53,mock-64394-c3bb8d94-dec-000133,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
267,decision_resolved,53,mock-64394-c3bb8d94-dec-000133,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},23583
268,decision_started,54,mock-64394-c3bb8d94-dec-000134,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
269,decision_resolved,54,mock-64394-c3bb8d94-dec-000134,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},23234
270,decision_started,54,mock-64394-c3bb8d94-dec-000135,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
271,decision_resolved,54,mock-64394-c3bb8d94-dec-000135,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},27287
272,decision_started,55,mock-64394-c3bb8d94-dec-000136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
273,decision_resolved,55,mock-64394-c3bb8d94-dec-000136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4867
274,decision_started,56,mock-64394-c3bb8d94-dec-000137,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
275,decision_resolved,56,mock-64394-c3bb8d94-dec-000137,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},12546
276,decision_started,57,mock-64394-c3bb8d94-dec-000138,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
277,decision_resolved,57,mock-64394-c3bb8d94-dec-000138,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},5453
278,decision_started,58,mock-64394-c3bb8d94-dec-000139,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
279,decision_resolved,58,mock-64394-c3bb8d94-dec-000139,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},27737
280,decision_started,59,mock-64394-c3bb8d94-dec-000140,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
281,decision_resolved,59,mock-64394-c3bb8d94-dec-000140,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4451
282,decision_started,59,mock-64394-c3bb8d94-dec-000141,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
283,decision_resolved,59,mock-64394-c3bb8d94-dec-000141,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7235
284,decision_started,59,mock-64394-c3bb8d94-dec-000142,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
285,decision_resolved,59,mock-64394-c3bb8d94-dec-000142,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},20120
286,decision_started,59,mock-64394-c3bb8d94-dec-000143,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
287,decision_resolved,59,mock-64394-c3bb8d94-dec-000143,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6838
288,decision_started,59,mock-64394-c3bb8d94-dec-000144,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
289,decision_resolved,59,mock-64394-c3bb8d94-dec-000144,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},20578
290,decision_started,59,mock-64394-c3bb8d94-dec-000145,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
291,decision_resolved,59,mock-64394-c3bb8d94-dec-000145,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7187
292,decision_started,59,mock-64394-c3bb8d94-dec-000146,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
293,decision_resolved,59,mock-64394-c3bb8d94-dec-000146,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},32091
294,decision_started,59,mock-64394-c3bb8d94-dec-000147,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
295,decision_resolved,59,mock-64394-c3bb8d94-dec-000147,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7792
296,decision_started,59,mock-64394-c3bb8d94-dec-000148,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
297,decision_resolved,59,mock-64394-c3bb8d94-dec-000148,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},7223
298,decision_started,59,mock-64394-c3bb8d94-dec-000149,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
299,decision_resolved,59,mock-64394-c3bb8d94-dec-000149,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10078
300,decision_started,59,mock-64394-c3bb8d94-dec-000150,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
301,decision_resolved,59,mock-64394-c3bb8d94-dec-000150,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},11215
302,decision_started,59,mock-64394-c3bb8d94-dec-000151,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
303,decision_resolved,59,mock-64394-c3bb8d94-dec-000151,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6084
304,decision_started,59,mock-64394-c3bb8d94-dec-000152,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
305,decision_resolved,59,mock-64394-c3bb8d94-dec-000152,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},18250
306,decision_started,59,mock-64394-c3bb8d94-dec-000153,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
307,decision_resolved,59,mock-64394-c3bb8d94-dec-000153,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6530
308,decision_started,60,mock-64394-c3bb8d94-dec-000154,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
309,decision_resolved,60,mock-64394-c3bb8d94-dec-000154,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},14857
310,decision_started,61,mock-64394-c3bb8d94-dec-000155,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
311,decision_resolved,61,mock-64394-c3bb8d94-dec-000155,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},12766
312,decision_started,62,mock-64394-c3bb8d94-dec-000156,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
313,decision_resolved,62,mock-64394-c3bb8d94-dec-000156,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},38166
314,decision_started,62,mock-64394-c3bb8d94-dec-000157,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
315,decision_resolved,62,mock-64394-c3bb8d94-dec-000157,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6866
316,decision_started,62,mock-64394-c3bb8d94-dec-000158,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
317,decision_resolved,62,mock-64394-c3bb8d94-dec-000158,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},16692
318,decision_started,62,mock-64394-c3bb8d94-dec-000159,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
319,decision_resolved,62,mock-64394-c3bb8d94-dec-000159,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7028
320,decision_started,62,mock-64394-c3bb8d94-dec-000160,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
321,decision_resolved,62,mock-64394-c3bb8d94-dec-000160,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},13812
322,decision_started,62,mock-64394-c3bb8d94-dec-000161,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
323,decision_resolved,62,mock-64394-c3bb8d94-dec-000161,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8232
324,decision_started,62,mock-64394-c3bb8d94-dec-000162,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
325,decision_resolved,62,mock-64394-c3bb8d94-dec-000162,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},9682
326,decision_started,63,mock-64394-c3bb8d94-dec-000163,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
327,decision_resolved,63,mock-64394-c3bb8d94-dec-000163,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15864
328,decision_started,63,mock-64394-c3bb8d94-dec-000164,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
329,decision_resolved,63,mock-64394-c3bb8d94-dec-000164,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3961
330,decision_started,63,mock-64394-c3bb8d94-dec-000165,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
331,decision_resolved,63,mock-64394-c3bb8d94-dec-000165,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},21311
332,decision_started,63,mock-64394-c3bb8d94-dec-000166,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
333,decision_resolved,63,mock-64394-c3bb8d94-dec-000166,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},11348
334,decision_started,63,mock-64394-c3bb8d94-dec-000167,AUCTION_BID_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
335,decision_resolved,63,mock-64394-c3bb8d94-dec-000167,AUCTION_BID_DECISION,Claude Haiku 4.5,1,0,False,[],,{},12057
336,decision_started,63,mock-64394-c3bb8d94-dec-000168,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
337,decision_resolved,63,mock-64394-c3bb8d94-dec-000168,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3973
338,decision_started,63,mock-64394-c3bb8d94-dec-000169,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
339,decision_resolved,63,mock-64394-c3bb8d94-dec-000169,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},20546
340,decision_started,63,mock-64394-c3bb8d94-dec-000170,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
341,decision_resolved,63,mock-64394-c3bb8d94-dec-000170,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},19133
342,decision_started,63,mock-64394-c3bb8d94-dec-000171,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
343,decision_resolved,63,mock-64394-c3bb8d94-dec-000171,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5460
344,decision_started,63,mock-64394-c3bb8d94-dec-000172,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
345,decision_resolved,63,mock-64394-c3bb8d94-dec-000172,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},21778
346,decision_started,64,mock-64394-c3bb8d94-dec-000173,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
347,decision_resolved,64,mock-64394-c3bb8d94-dec-000173,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},18398
348,decision_started,65,mock-64394-c3bb8d94-dec-000174,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
349,decision_resolved,65,mock-64394-c3bb8d94-dec-000174,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},17168
350,decision_started,66,mock-64394-c3bb8d94-dec-000175,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
351,decision_resolved,66,mock-64394-c3bb8d94-dec-000175,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6576
352,decision_started,67,mock-64394-c3bb8d94-dec-000176,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
353,decision_resolved,67,mock-64394-c3bb8d94-dec-000176,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},9102
354,decision_started,68,mock-64394-c3bb8d94-dec-000177,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
355,decision_resolved,68,mock-64394-c3bb8d94-dec-000177,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},11729
356,decision_started,69,mock-64394-c3bb8d94-dec-000178,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
357,decision_resolved,69,mock-64394-c3bb8d94-dec-000178,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},7646
358,decision_started,69,mock-64394-c3bb8d94-dec-000179,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
359,decision_resolved,69,mock-64394-c3bb8d94-dec-000179,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},3409
360,decision_started,69,mock-64394-c3bb8d94-dec-000180,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
361,decision_resolved,69,mock-64394-c3bb8d94-dec-000180,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},5585
362,decision_started,69,mock-64394-c3bb8d94-dec-000181,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
363,decision_resolved,69,mock-64394-c3bb8d94-dec-000181,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4714
364,decision_started,69,mock-64394-c3bb8d94-dec-000182,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
365,decision_resolved,69,mock-64394-c3bb8d94-dec-000182,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},22828
366,decision_started,69,mock-64394-c3bb8d94-dec-000183,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
367,decision_resolved,69,mock-64394-c3bb8d94-dec-000183,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7741
368,decision_started,69,mock-64394-c3bb8d94-dec-000184,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
369,decision_resolved,69,mock-64394-c3bb8d94-dec-000184,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},5183
370,decision_started,70,mock-64394-c3bb8d94-dec-000185,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
371,decision_resolved,70,mock-64394-c3bb8d94-dec-000185,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2161
372,decision_started,71,mock-64394-c3bb8d94-dec-000186,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
373,decision_resolved,71,mock-64394-c3bb8d94-dec-000186,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},16462
374,decision_started,73,mock-64394-c3bb8d94-dec-000187,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
375,decision_resolved,73,mock-64394-c3bb8d94-dec-000187,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7343
376,decision_started,74,mock-64394-c3bb8d94-dec-000188,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
377,decision_resolved,74,mock-64394-c3bb8d94-dec-000188,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},11177
378,decision_started,75,mock-64394-c3bb8d94-dec-000189,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
379,decision_resolved,75,mock-64394-c3bb8d94-dec-000189,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},28548
380,decision_started,75,mock-64394-c3bb8d94-dec-000190,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
381,decision_resolved,75,mock-64394-c3bb8d94-dec-000190,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10965
382,decision_started,75,mock-64394-c3bb8d94-dec-000191,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
