decision_row_index,phase,turn_index,decision_id,decision_type,player_id,attempts,retry_count,fallback_used,validation_errors,selected_action_type,selected_action,latency_ms
193,decision_resolved,40,mock-24591-46c1eb90-dec-000096,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},9967
194,decision_started,40,mock-24591-46c1eb90-dec-000097,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
195,decision_resolved,40,mock-24591-46c1eb90-dec-000097,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8364
196,decision_started,40,mock-24591-46c1eb90-dec-000098,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
197,decision_resolved,40,mock-24591-46c1eb90-dec-000098,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},7993
198,decision_started,40,mock-24591-46c1eb90-dec-000099,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
199,decision_resolved,40,mock-24591-46c1eb90-dec-000099,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10646
200,decision_started,40,mock-24591-46c1eb90-dec-000100,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
201,decision_resolved,40,mock-24591-46c1eb90-dec-000100,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},8037
202,decision_started,40,mock-24591-46c1eb90-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
203,decision_resolved,40,mock-24591-46c1eb90-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},12450
204,decision_started,41,mock-24591-46c1eb90-dec-000102,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
205,decision_resolved,41,mock-24591-46c1eb90-dec-000102,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},9899
206,decision_started,42,mock-24591-46c1eb90-dec-000103,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
207,decision_resolved,42,mock-24591-46c1eb90-dec-000103,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},30559
208,decision_started,42,mock-24591-46c1eb90-dec-000104,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
209,decision_resolved,42,mock-24591-46c1eb90-dec-000104,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8607
210,decision_started,42,mock-24591-46c1eb90-dec-000105,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
211,decision_resolved,42,mock-24591-46c1eb90-dec-000105,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},9595
212,decision_started,42,mock-24591-46c1eb90-dec-000106,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
213,decision_resolved,42,mock-24591-46c1eb90-dec-000106,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},9669
214,decision_started,42,mock-24591-46c1eb90-dec-000107,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
215,decision_resolved,42,mock-24591-46c1eb90-dec-000107,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},19005
216,decision_started,43,mock-24591-46c1eb90-dec-000108,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
217,decision_resolved,43,mock-24591-46c1eb90-dec-000108,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},18251
218,decision_started,44,mock-24591-46c1eb90-dec-000109,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
219,decision_resolved,44,mock-24591-46c1eb90-dec-000109,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8832
220,decision_started,44,mock-24591-46c1eb90-dec-000110,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
221,decision_resolved,44,mock-24591-46c1eb90-dec-000110,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},9643
222,decision_started,44,mock-24591-46c1eb90-dec-000111,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
223,decision_resolved,44,mock-24591-46c1eb90-dec-000111,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8762
224,decision_started,44,mock-24591-46c1eb90-dec-000112,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
225,decision_resolved,44,mock-24591-46c1eb90-dec-000112,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},25975
226,decision_started,44,mock-24591-46c1eb90-dec-000113,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
227,decision_resolved,44,mock-24591-46c1eb90-dec-000113,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8128
228,decision_started,44,mock-24591-46c1eb90-dec-000114,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
229,decision_resolved,44,mock-24591-46c1eb90-dec-000114,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},25383
230,decision_started,44,mock-24591-46c1eb90-dec-000115,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
231,decision_resolved,44,mock-24591-46c1eb90-dec-000115,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},14531
232,decision_started,44,mock-24591-46c1eb90-dec-000116,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
233,decision_resolved,44,mock-24591-46c1eb90-dec-000116,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},11232
234,decision_started,44,mock-24591-46c1eb90-dec-000117,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
235,decision_resolved,44,mock-24591-46c1eb90-dec-000117,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7157
236,decision_started,44,mock-24591-46c1eb90-dec-000118,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
237,decision_resolved,44,mock-24591-46c1eb90-dec-000118,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},11019
238,decision_started,44,mock-24591-46c1eb90-dec-000119,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
239,decision_resolved,44,mock-24591-46c1eb90-dec-000119,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},9107
240,decision_started,44,mock-24591-46c1eb90-dec-000120,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
241,decision_resolved,44,mock-24591-46c1eb90-dec-000120,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},13163
242,decision_started,44,mock-24591-46c1eb90-dec-000121,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
243,decision_resolved,44,mock-24591-46c1eb90-dec-000121,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6575
244,decision_started,44,mock-24591-46c1eb90-dec-000122,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
245,decision_resolved,44,mock-24591-46c1eb90-dec-000122,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},6961
246,decision_started,44,mock-24591-46c1eb90-dec-000123,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
247,decision_resolved,44,mock-24591-46c1eb90-dec-000123,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7475
248,decision_started,44,mock-24591-46c1eb90-dec-000124,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
249,decision_resolved,44,mock-24591-46c1eb90-dec-000124,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7318
250,decision_started,44,mock-24591-46c1eb90-dec-000125,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
251,decision_resolved,44,mock-24591-46c1eb90-dec-000125,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10712
252,decision_started,44,mock-24591-46c1eb90-dec-000126,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
253,decision_resolved,44,mock-24591-46c1eb90-dec-000126,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},13039
254,decision_started,45,mock-24591-46c1eb90-dec-000127,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
255,decision_resolved,45,mock-24591-46c1eb90-dec-000127,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},12782
256,decision_started,46,mock-24591-46c1eb90-dec-000128,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
257,decision_resolved,46,mock-24591-46c1eb90-dec-000128,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},11113
258,decision_started,46,mock-24591-46c1eb90-dec-000129,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
259,decision_resolved,46,mock-24591-46c1eb90-dec-000129,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},7365
260,decision_started,47,mock-24591-46c1eb90-dec-000130,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
261,decision_resolved,47,mock-24591-46c1eb90-dec-000130,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},15600
262,decision_started,48,mock-24591-46c1eb90-dec-000131,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
263,decision_resolved,48,mock-24591-46c1eb90-dec-000131,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},9773
264,decision_started,49,mock-24591-46c1eb90-dec-000132,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
265,decision_resolved,49,mock-24591-46c1eb90-dec-000132,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},7800
266,decision_started,50,mock-24591-46c1eb90-dec-000133,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
267,decision_resolved,50,mock-24591-46c1eb90-dec-000133,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},3465
268,decision_started,50,mock-24591-46c1eb90-dec-000134,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
269,decision_resolved,50,mock-24591-46c1eb90-dec-000134,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},11456
270,decision_started,51,mock-24591-46c1eb90-dec-000135,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
271,decision_resolved,51,mock-24591-46c1eb90-dec-000135,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},18115
272,decision_started,52,mock-24591-46c1eb90-dec-000136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
273,decision_resolved,52,mock-24591-46c1eb90-dec-000136,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6420
274,decision_started,52,mock-24591-46c1eb90-dec-000137,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
275,decision_resolved,52,mock-24591-46c1eb90-dec-000137,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},13772
276,decision_started,52,mock-24591-46c1eb90-dec-000138,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
277,decision_resolved,52,mock-24591-46c1eb90-dec-000138,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6920
278,decision_started,52,mock-24591-46c1eb90-dec-000139,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
279,decision_resolved,52,mock-24591-46c1eb90-dec-000139,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},8281
280,decision_started,52,mock-24591-46c1eb90-dec-000140,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
281,decision_resolved,52,mock-24591-46c1eb90-dec-000140,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5848
282,decision_started,52,mock-24591-46c1eb90-dec-000141,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
283,decision_resolved,52,mock-24591-46c1eb90-dec-000141,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},2029
284,decision_started,52,mock-24591-46c1eb90-dec-000142,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
285,decision_resolved,52,mock-24591-46c1eb90-dec-000142,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5451
286,decision_started,53,mock-24591-46c1eb90-dec-000143,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
287,decision_resolved,53,mock-24591-46c1eb90-dec-000143,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},11012
288,decision_started,54,mock-24591-46c1eb90-dec-000144,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
289,decision_resolved,54,mock-24591-46c1eb90-dec-000144,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},4284
290,decision_started,55,mock-24591-46c1eb90-dec-000145,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
291,decision_resolved,55,mock-24591-46c1eb90-dec-000145,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},41049
292,decision_started,56,mock-24591-46c1eb90-dec-000146,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
293,decision_resolved,56,mock-24591-46c1eb90-dec-000146,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},8010
294,decision_started,56,mock-24591-46c1eb90-dec-000147,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
295,decision_resolved,56,mock-24591-46c1eb90-dec-000147,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5682
296,decision_started,57,mock-24591-46c1eb90-dec-000148,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
297,decision_resolved,57,mock-24591-46c1eb90-dec-000148,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},11791
298,decision_started,57,mock-24591-46c1eb90-dec-000149,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
299,decision_resolved,57,mock-24591-46c1eb90-dec-000149,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},13059
300,decision_started,57,mock-24591-46c1eb90-dec-000150,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
301,decision_resolved,57,mock-24591-46c1eb90-dec-000150,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7561
302,decision_started,57,mock-24591-46c1eb90-dec-000151,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
303,decision_resolved,57,mock-24591-46c1eb90-dec-000151,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},12182
304,decision_started,57,mock-24591-46c1eb90-dec-000152,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
305,decision_resolved,57,mock-24591-46c1eb90-dec-000152,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10153
306,decision_started,57,mock-24591-46c1eb90-dec-000153,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
307,decision_resolved,57,mock-24591-46c1eb90-dec-000153,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},21944
308,decision_started,57,mock-24591-46c1eb90-dec-000154,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
309,decision_resolved,57,mock-24591-46c1eb90-dec-000154,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},13152
310,decision_started,57,mock-24591-46c1eb90-dec-000155,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
311,decision_resolved,57,mock-24591-46c1eb90-dec-000155,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},36225
312,decision_started,57,mock-24591-46c1eb90-dec-000156,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
313,decision_resolved,57,mock-24591-46c1eb90-dec-000156,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7758
314,decision_started,57,mock-24591-46c1eb90-dec-000157,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
315,decision_resolved,57,mock-24591-46c1eb90-dec-000157,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},10527
316,decision_started,57,mock-24591-46c1eb90-dec-000158,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
317,decision_resolved,57,mock-24591-46c1eb90-dec-000158,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7469
318,decision_started,57,mock-24591-46c1eb90-dec-000159,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
319,decision_resolved,57,mock-24591-46c1eb90-dec-000159,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},21575
320,decision_started,57,mock-24591-46c1eb90-dec-000160,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
321,decision_resolved,57,mock-24591-46c1eb90-dec-000160,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},9926
322,decision_started,57,mock-24591-46c1eb90-dec-000161,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
323,decision_resolved,57,mock-24591-46c1eb90-dec-000161,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5651
324,decision_started,57,mock-24591-46c1eb90-dec-000162,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
325,decision_resolved,57,mock-24591-46c1eb90-dec-000162,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7320
326,decision_started,57,mock-24591-46c1eb90-dec-000163,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
327,decision_resolved,57,mock-24591-46c1eb90-dec-000163,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6510
328,decision_started,58,mock-24591-46c1eb90-dec-000164,BUY_OR_AUCTION_DECISION,Grok 4.3,0,0,False,[],,{},
329,decision_resolved,58,mock-24591-46c1eb90-dec-000164,BUY_OR_AUCTION_DECISION,Grok 4.3,1,0,False,[],,{},8978
330,decision_started,58,mock-24591-46c1eb90-dec-000165,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
331,decision_resolved,58,mock-24591-46c1eb90-dec-000165,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},16786
332,decision_started,58,mock-24591-46c1eb90-dec-000166,AUCTION_BID_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
333,decision_resolved,58,mock-24591-46c1eb90-dec-000166,AUCTION_BID_DECISION,Claude Haiku 4.5,1,0,False,[],,{},18571
334,decision_started,58,mock-24591-46c1eb90-dec-000167,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
335,decision_resolved,58,mock-24591-46c1eb90-dec-000167,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},4840
336,decision_started,58,mock-24591-46c1eb90-dec-000168,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
337,decision_resolved,58,mock-24591-46c1eb90-dec-000168,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},8041
338,decision_started,58,mock-24591-46c1eb90-dec-000169,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
339,decision_resolved,58,mock-24591-46c1eb90-dec-000169,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8720
340,decision_started,59,mock-24591-46c1eb90-dec-000170,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
341,decision_resolved,59,mock-24591-46c1eb90-dec-000170,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},33451
342,decision_started,60,mock-24591-46c1eb90-dec-000171,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
343,decision_resolved,60,mock-24591-46c1eb90-dec-000171,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},18348
344,decision_started,61,mock-24591-46c1eb90-dec-000172,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
345,decision_resolved,61,mock-24591-46c1eb90-dec-000172,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},13329
346,decision_started,61,mock-24591-46c1eb90-dec-000173,AUCTION_BID_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
347,decision_resolved,61,mock-24591-46c1eb90-dec-000173,AUCTION_BID_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},2713
348,decision_started,61,mock-24591-46c1eb90-dec-000174,AUCTION_BID_DECISION,Grok 4.3,0,0,False,[],,{},
349,decision_resolved,61,mock-24591-46c1eb90-dec-000174,AUCTION_BID_DECISION,Grok 4.3,1,0,False,[],,{},12396
350,decision_started,61,mock-24591-46c1eb90-dec-000175,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
351,decision_resolved,61,mock-24591-46c1eb90-dec-000175,AUCTION_BID_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},50534
352,decision_started,61,mock-24591-46c1eb90-dec-000176,AUCTION_BID_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
353,decision_resolved,61,mock-24591-46c1eb90-dec-000176,AUCTION_BID_DECISION,Claude Haiku 4.5,1,0,False,[],,{},14669
354,decision_started,61,mock-24591-46c1eb90-dec-000177,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
355,decision_resolved,61,mock-24591-46c1eb90-dec-000177,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,1,0,False,[],,{},22532
356,decision_started,62,mock-24591-46c1eb90-dec-000178,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
357,decision_resolved,62,mock-24591-46c1eb90-dec-000178,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},6463
358,decision_started,62,mock-24591-46c1eb90-dec-000179,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,0,0,False,[],,{},
359,decision_resolved,62,mock-24591-46c1eb90-dec-000179,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,1,0,False,[],,{},12592
360,decision_started,62,mock-24591-46c1eb90-dec-000180,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
361,decision_resolved,62,mock-24591-46c1eb90-dec-000180,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},9683
362,decision_started,62,mock-24591-46c1eb90-dec-000181,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
363,decision_resolved,62,mock-24591-46c1eb90-dec-000181,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7256
364,decision_started,62,mock-24591-46c1eb90-dec-000182,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
365,decision_resolved,62,mock-24591-46c1eb90-dec-000182,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},10298
366,decision_started,62,mock-24591-46c1eb90-dec-000183,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
367,decision_resolved,62,mock-24591-46c1eb90-dec-000183,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},5788
368,decision_started,62,mock-24591-46c1eb90-dec-000184,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,0,0,False,[],,{},
369,decision_resolved,62,mock-24591-46c1eb90-dec-000184,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,1,0,False,[],,{},7219
370,decision_started,63,mock-24591-46c1eb90-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
371,decision_resolved,63,mock-24591-46c1eb90-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},6674
372,decision_started,64,mock-24591-46c1eb90-dec-000186,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
373,decision_resolved,64,mock-24591-46c1eb90-dec-000186,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},6176
374,decision_started,65,mock-24591-46c1eb90-dec-000187,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
375,decision_resolved,65,mock-24591-46c1eb90-dec-000187,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},8688
376,decision_started,65,mock-24591-46c1eb90-dec-000188,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
377,decision_resolved,65,mock-24591-46c1eb90-dec-000188,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},3676
378,decision_started,65,mock-24591-46c1eb90-dec-000189,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
379,decision_resolved,65,mock-24591-46c1eb90-dec-000189,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},12044
380,decision_started,65,mock-24591-46c1eb90-dec-000190,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
381,decision_resolved,65,mock-24591-46c1eb90-dec-000190,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},12424
382,decision_started,65,mock-24591-46c1eb90-dec-000191,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
383,decision_resolved,65,mock-24591-46c1eb90-dec-000191,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},10755
384,decision_started,65,mock-24591-46c1eb90-dec-000192,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
385,decision_resolved,65,mock-24591-46c1eb90-dec-000192,LIQUIDATION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},6374
386,decision_started,65,mock-24591-46c1eb90-dec-000193,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,0,0,False,[],,{},
387,decision_resolved,65,mock-24591-46c1eb90-dec-000193,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,1,0,False,[],,{},17917
