decision_row_index,phase,turn_index,decision_id,decision_type,player_id,attempts,retry_count,fallback_used,validation_errors,selected_action_type,selected_action,latency_ms
192,decision_started,21,mock-321229807-87ca99d7-dec-000096,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
193,decision_resolved,21,mock-321229807-87ca99d7-dec-000096,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},13492
194,decision_started,22,mock-321229807-87ca99d7-dec-000097,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
195,decision_resolved,22,mock-321229807-87ca99d7-dec-000097,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},5732
196,decision_started,23,mock-321229807-87ca99d7-dec-000098,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
197,decision_resolved,23,mock-321229807-87ca99d7-dec-000098,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},5596
198,decision_started,23,mock-321229807-87ca99d7-dec-000099,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
199,decision_resolved,23,mock-321229807-87ca99d7-dec-000099,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},5627
200,decision_started,24,mock-321229807-87ca99d7-dec-000100,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
201,decision_resolved,24,mock-321229807-87ca99d7-dec-000100,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5876
202,decision_started,24,mock-321229807-87ca99d7-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
203,decision_resolved,24,mock-321229807-87ca99d7-dec-000101,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},3579
204,decision_started,24,mock-321229807-87ca99d7-dec-000102,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
205,decision_resolved,24,mock-321229807-87ca99d7-dec-000102,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},3468
206,decision_started,24,mock-321229807-87ca99d7-dec-000103,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
207,decision_resolved,24,mock-321229807-87ca99d7-dec-000103,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4370
208,decision_started,25,mock-321229807-87ca99d7-dec-000104,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
209,decision_resolved,25,mock-321229807-87ca99d7-dec-000104,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},5983
210,decision_started,26,mock-321229807-87ca99d7-dec-000105,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
211,decision_resolved,26,mock-321229807-87ca99d7-dec-000105,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},27432
212,decision_started,26,mock-321229807-87ca99d7-dec-000106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
213,decision_resolved,26,mock-321229807-87ca99d7-dec-000106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},16660
214,decision_started,26,mock-321229807-87ca99d7-dec-000107,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
215,decision_resolved,26,mock-321229807-87ca99d7-dec-000107,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},4699
216,decision_started,26,mock-321229807-87ca99d7-dec-000108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
217,decision_resolved,26,mock-321229807-87ca99d7-dec-000108,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},7884
218,decision_started,26,mock-321229807-87ca99d7-dec-000109,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
219,decision_resolved,26,mock-321229807-87ca99d7-dec-000109,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},12317
220,decision_started,27,mock-321229807-87ca99d7-dec-000110,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
221,decision_resolved,27,mock-321229807-87ca99d7-dec-000110,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},9887
222,decision_started,28,mock-321229807-87ca99d7-dec-000111,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
223,decision_resolved,28,mock-321229807-87ca99d7-dec-000111,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5477
224,decision_started,29,mock-321229807-87ca99d7-dec-000112,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
225,decision_resolved,29,mock-321229807-87ca99d7-dec-000112,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},5400
226,decision_started,30,mock-321229807-87ca99d7-dec-000113,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
227,decision_resolved,30,mock-321229807-87ca99d7-dec-000113,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},4766
228,decision_started,30,mock-321229807-87ca99d7-dec-000114,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
229,decision_resolved,30,mock-321229807-87ca99d7-dec-000114,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},14433
230,decision_started,30,mock-321229807-87ca99d7-dec-000115,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
231,decision_resolved,30,mock-321229807-87ca99d7-dec-000115,TRADE_RESPONSE_DECISION,Grok 4.3,2,1,False,[],,{},10619
232,decision_started,30,mock-321229807-87ca99d7-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
233,decision_resolved,30,mock-321229807-87ca99d7-dec-000116,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},44288
234,decision_started,30,mock-321229807-87ca99d7-dec-000117,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
235,decision_resolved,30,mock-321229807-87ca99d7-dec-000117,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},6837
236,decision_started,30,mock-321229807-87ca99d7-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
237,decision_resolved,30,mock-321229807-87ca99d7-dec-000118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15953
238,decision_started,30,mock-321229807-87ca99d7-dec-000119,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
239,decision_resolved,30,mock-321229807-87ca99d7-dec-000119,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4489
240,decision_started,30,mock-321229807-87ca99d7-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
241,decision_resolved,30,mock-321229807-87ca99d7-dec-000120,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},49931
242,decision_started,30,mock-321229807-87ca99d7-dec-000121,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
243,decision_resolved,30,mock-321229807-87ca99d7-dec-000121,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},5106
244,decision_started,30,mock-321229807-87ca99d7-dec-000122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
245,decision_resolved,30,mock-321229807-87ca99d7-dec-000122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},10631
246,decision_started,31,mock-321229807-87ca99d7-dec-000123,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
247,decision_resolved,31,mock-321229807-87ca99d7-dec-000123,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},3955
248,decision_started,31,mock-321229807-87ca99d7-dec-000124,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
249,decision_resolved,31,mock-321229807-87ca99d7-dec-000124,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},25583
250,decision_started,31,mock-321229807-87ca99d7-dec-000125,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
251,decision_resolved,31,mock-321229807-87ca99d7-dec-000125,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},27957
252,decision_started,31,mock-321229807-87ca99d7-dec-000126,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
253,decision_resolved,31,mock-321229807-87ca99d7-dec-000126,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},8599
254,decision_started,31,mock-321229807-87ca99d7-dec-000127,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
255,decision_resolved,31,mock-321229807-87ca99d7-dec-000127,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},32215
256,decision_started,31,mock-321229807-87ca99d7-dec-000128,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
257,decision_resolved,31,mock-321229807-87ca99d7-dec-000128,TRADE_RESPONSE_DECISION,Grok 4.3,2,1,False,[],,{},10421
258,decision_started,31,mock-321229807-87ca99d7-dec-000129,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
259,decision_resolved,31,mock-321229807-87ca99d7-dec-000129,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},29225
260,decision_started,31,mock-321229807-87ca99d7-dec-000130,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
261,decision_resolved,31,mock-321229807-87ca99d7-dec-000130,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},7197
262,decision_started,31,mock-321229807-87ca99d7-dec-000131,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
263,decision_resolved,31,mock-321229807-87ca99d7-dec-000131,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},23270
264,decision_started,32,mock-321229807-87ca99d7-dec-000132,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
265,decision_resolved,32,mock-321229807-87ca99d7-dec-000132,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},4863
266,decision_started,33,mock-321229807-87ca99d7-dec-000133,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
267,decision_resolved,33,mock-321229807-87ca99d7-dec-000133,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4655
268,decision_started,34,mock-321229807-87ca99d7-dec-000134,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
269,decision_resolved,34,mock-321229807-87ca99d7-dec-000134,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8874
270,decision_started,35,mock-321229807-87ca99d7-dec-000135,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
271,decision_resolved,35,mock-321229807-87ca99d7-dec-000135,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},37927
272,decision_started,35,mock-321229807-87ca99d7-dec-000136,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
273,decision_resolved,35,mock-321229807-87ca99d7-dec-000136,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15408
274,decision_started,35,mock-321229807-87ca99d7-dec-000137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
275,decision_resolved,35,mock-321229807-87ca99d7-dec-000137,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},37319
276,decision_started,36,mock-321229807-87ca99d7-dec-000138,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
277,decision_resolved,36,mock-321229807-87ca99d7-dec-000138,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},9398
278,decision_started,36,mock-321229807-87ca99d7-dec-000139,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
279,decision_resolved,36,mock-321229807-87ca99d7-dec-000139,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},16876
280,decision_started,37,mock-321229807-87ca99d7-dec-000140,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
281,decision_resolved,37,mock-321229807-87ca99d7-dec-000140,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4768
282,decision_started,38,mock-321229807-87ca99d7-dec-000141,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
283,decision_resolved,38,mock-321229807-87ca99d7-dec-000141,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},4043
284,decision_started,39,mock-321229807-87ca99d7-dec-000142,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
285,decision_resolved,39,mock-321229807-87ca99d7-dec-000142,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},34892
286,decision_started,39,mock-321229807-87ca99d7-dec-000143,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
287,decision_resolved,39,mock-321229807-87ca99d7-dec-000143,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},42961
288,decision_started,40,mock-321229807-87ca99d7-dec-000144,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
289,decision_resolved,40,mock-321229807-87ca99d7-dec-000144,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},11123
290,decision_started,41,mock-321229807-87ca99d7-dec-000145,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
291,decision_resolved,41,mock-321229807-87ca99d7-dec-000145,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4680
292,decision_started,42,mock-321229807-87ca99d7-dec-000146,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
293,decision_resolved,42,mock-321229807-87ca99d7-dec-000146,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},7318
294,decision_started,43,mock-321229807-87ca99d7-dec-000147,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
295,decision_resolved,43,mock-321229807-87ca99d7-dec-000147,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},4503
296,decision_started,43,mock-321229807-87ca99d7-dec-000148,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
297,decision_resolved,43,mock-321229807-87ca99d7-dec-000148,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},39771
298,decision_started,43,mock-321229807-87ca99d7-dec-000149,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
299,decision_resolved,43,mock-321229807-87ca99d7-dec-000149,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},7116
300,decision_started,43,mock-321229807-87ca99d7-dec-000150,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
301,decision_resolved,43,mock-321229807-87ca99d7-dec-000150,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},45142
302,decision_started,43,mock-321229807-87ca99d7-dec-000151,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
303,decision_resolved,43,mock-321229807-87ca99d7-dec-000151,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},6985
304,decision_started,43,mock-321229807-87ca99d7-dec-000152,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
305,decision_resolved,43,mock-321229807-87ca99d7-dec-000152,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},13269
306,decision_started,43,mock-321229807-87ca99d7-dec-000153,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
307,decision_resolved,43,mock-321229807-87ca99d7-dec-000153,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,2,1,False,[],,{},14228
308,decision_started,43,mock-321229807-87ca99d7-dec-000154,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
309,decision_resolved,43,mock-321229807-87ca99d7-dec-000154,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},14238
310,decision_started,43,mock-321229807-87ca99d7-dec-000155,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
311,decision_resolved,43,mock-321229807-87ca99d7-dec-000155,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},5509
312,decision_started,43,mock-321229807-87ca99d7-dec-000156,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
313,decision_resolved,43,mock-321229807-87ca99d7-dec-000156,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},25785
314,decision_started,43,mock-321229807-87ca99d7-dec-000157,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
315,decision_resolved,43,mock-321229807-87ca99d7-dec-000157,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},3285
316,decision_started,43,mock-321229807-87ca99d7-dec-000158,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
317,decision_resolved,43,mock-321229807-87ca99d7-dec-000158,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15757
318,decision_started,44,mock-321229807-87ca99d7-dec-000159,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
319,decision_resolved,44,mock-321229807-87ca99d7-dec-000159,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},5136
320,decision_started,44,mock-321229807-87ca99d7-dec-000160,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
321,decision_resolved,44,mock-321229807-87ca99d7-dec-000160,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},7163
322,decision_started,45,mock-321229807-87ca99d7-dec-000161,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
323,decision_resolved,45,mock-321229807-87ca99d7-dec-000161,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},4654
324,decision_started,46,mock-321229807-87ca99d7-dec-000162,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
325,decision_resolved,46,mock-321229807-87ca99d7-dec-000162,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},4930
326,decision_started,47,mock-321229807-87ca99d7-dec-000163,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
327,decision_resolved,47,mock-321229807-87ca99d7-dec-000163,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},41151
328,decision_started,47,mock-321229807-87ca99d7-dec-000164,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
329,decision_resolved,47,mock-321229807-87ca99d7-dec-000164,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},4993
330,decision_started,47,mock-321229807-87ca99d7-dec-000165,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
331,decision_resolved,47,mock-321229807-87ca99d7-dec-000165,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},78951
332,decision_started,47,mock-321229807-87ca99d7-dec-000166,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
333,decision_resolved,47,mock-321229807-87ca99d7-dec-000166,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},8680
334,decision_started,47,mock-321229807-87ca99d7-dec-000167,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
335,decision_resolved,47,mock-321229807-87ca99d7-dec-000167,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},65419
336,decision_started,47,mock-321229807-87ca99d7-dec-000168,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
337,decision_resolved,47,mock-321229807-87ca99d7-dec-000168,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5566
338,decision_started,47,mock-321229807-87ca99d7-dec-000169,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
339,decision_resolved,47,mock-321229807-87ca99d7-dec-000169,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},33656
340,decision_started,48,mock-321229807-87ca99d7-dec-000170,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
341,decision_resolved,48,mock-321229807-87ca99d7-dec-000170,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},4776
342,decision_started,49,mock-321229807-87ca99d7-dec-000171,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
343,decision_resolved,49,mock-321229807-87ca99d7-dec-000171,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},3861
344,decision_started,50,mock-321229807-87ca99d7-dec-000172,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
345,decision_resolved,50,mock-321229807-87ca99d7-dec-000172,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},8880
346,decision_started,51,mock-321229807-87ca99d7-dec-000173,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
347,decision_resolved,51,mock-321229807-87ca99d7-dec-000173,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},4439
348,decision_started,52,mock-321229807-87ca99d7-dec-000174,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
349,decision_resolved,52,mock-321229807-87ca99d7-dec-000174,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},37807
350,decision_started,52,mock-321229807-87ca99d7-dec-000175,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
351,decision_resolved,52,mock-321229807-87ca99d7-dec-000175,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},6144
352,decision_started,52,mock-321229807-87ca99d7-dec-000176,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
353,decision_resolved,52,mock-321229807-87ca99d7-dec-000176,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},64932
354,decision_started,52,mock-321229807-87ca99d7-dec-000177,TRADE_RESPONSE_DECISION,Claude Opus 4.8,0,0,False,[],,{},
355,decision_resolved,52,mock-321229807-87ca99d7-dec-000177,TRADE_RESPONSE_DECISION,Claude Opus 4.8,1,0,False,[],,{},6120
356,decision_started,52,mock-321229807-87ca99d7-dec-000178,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
357,decision_resolved,52,mock-321229807-87ca99d7-dec-000178,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},60439
358,decision_started,52,mock-321229807-87ca99d7-dec-000179,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
359,decision_resolved,52,mock-321229807-87ca99d7-dec-000179,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5416
360,decision_started,52,mock-321229807-87ca99d7-dec-000180,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
361,decision_resolved,52,mock-321229807-87ca99d7-dec-000180,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},24901
362,decision_started,52,mock-321229807-87ca99d7-dec-000181,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
363,decision_resolved,52,mock-321229807-87ca99d7-dec-000181,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},40028
364,decision_started,53,mock-321229807-87ca99d7-dec-000182,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
365,decision_resolved,53,mock-321229807-87ca99d7-dec-000182,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},14186
366,decision_started,54,mock-321229807-87ca99d7-dec-000183,POST_TURN_ACTION_DECISION,Claude Opus 4.8,0,0,False,[],,{},
367,decision_resolved,54,mock-321229807-87ca99d7-dec-000183,POST_TURN_ACTION_DECISION,Claude Opus 4.8,1,0,False,[],,{},7701
368,decision_started,55,mock-321229807-87ca99d7-dec-000184,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,0,0,False,[],,{},
369,decision_resolved,55,mock-321229807-87ca99d7-dec-000184,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,1,0,False,[],,{},5036
370,decision_started,56,mock-321229807-87ca99d7-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,0,0,False,[],,{},
371,decision_resolved,56,mock-321229807-87ca99d7-dec-000185,POST_TURN_ACTION_DECISION,Grok 4.3,1,0,False,[],,{},5969
372,decision_started,57,mock-321229807-87ca99d7-dec-000186,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
373,decision_resolved,57,mock-321229807-87ca99d7-dec-000186,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},5736
374,decision_started,57,mock-321229807-87ca99d7-dec-000187,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
375,decision_resolved,57,mock-321229807-87ca99d7-dec-000187,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},43488
376,decision_started,57,mock-321229807-87ca99d7-dec-000188,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
377,decision_resolved,57,mock-321229807-87ca99d7-dec-000188,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},15957
378,decision_started,57,mock-321229807-87ca99d7-dec-000189,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
379,decision_resolved,57,mock-321229807-87ca99d7-dec-000189,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},37739
380,decision_started,57,mock-321229807-87ca99d7-dec-000190,TRADE_RESPONSE_DECISION,Grok 4.3,0,0,False,[],,{},
381,decision_resolved,57,mock-321229807-87ca99d7-dec-000190,TRADE_RESPONSE_DECISION,Grok 4.3,1,0,False,[],,{},9576
382,decision_started,57,mock-321229807-87ca99d7-dec-000191,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,0,0,False,[],,{},
383,decision_resolved,57,mock-321229807-87ca99d7-dec-000191,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,1,0,False,[],,{},81044
