decision_id,turn_index,turn_decision_ordinal,player_id,decision_type,action_id,action_type,action_args_json,resolution_status,valid,attempt_count,invalid_attempt_count,retry_count,retry_status,fallback_used,fallback_reason,event_seq_start,event_seq_end,event_ids_json,decision_started_sources_json,decision_resolved_source,action_source,attempt_sources_json,prompt_response_sources_json,snapshot_source,review_block_id,mechanism_tags_json,has_public_message,has_private_thought,qualitative_synopsis,evidence_ids_json
mock-83265-81ed4937-dec-000156,45,6,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000156,bid_auction,"{""bid_amount"":5}",applied,true,1,0,0,first_attempt,false,,1041,1045,"[""mock-83265-81ed4937-evt-001041"",""mock-83265-81ed4937-evt-001042"",""mock-83265-81ed4937-evt-001043"",""mock-83265-81ed4937-evt-001044"",""mock-83265-81ed4937-evt-001045""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000156_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000156-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000156_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000156_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000156_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000156_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000156_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000156"",""E-ACT-000156"",""E-ATT-000156-A0"",""E-EVT-001041"",""E-EVT-001042"",""E-EVT-001043"",""E-EVT-001044"",""E-EVT-001045""]"
mock-83265-81ed4937-dec-000157,45,7,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000157,bid_auction,"{""bid_amount"":6}",applied,true,1,0,0,first_attempt,false,,1046,1050,"[""mock-83265-81ed4937-evt-001046"",""mock-83265-81ed4937-evt-001047"",""mock-83265-81ed4937-evt-001048"",""mock-83265-81ed4937-evt-001049"",""mock-83265-81ed4937-evt-001050""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000157_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000157-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000157_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000157_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000157_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000157_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000157_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000157"",""E-ACT-000157"",""E-ATT-000157-A0"",""E-EVT-001046"",""E-EVT-001047"",""E-EVT-001048"",""E-EVT-001049"",""E-EVT-001050""]"
mock-83265-81ed4937-dec-000158,45,8,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000158,bid_auction,"{""bid_amount"":7}",applied,true,1,0,0,first_attempt,false,,1051,1055,"[""mock-83265-81ed4937-evt-001051"",""mock-83265-81ed4937-evt-001052"",""mock-83265-81ed4937-evt-001053"",""mock-83265-81ed4937-evt-001054"",""mock-83265-81ed4937-evt-001055""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000158_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000158-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000158_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000158_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000158_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000158_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000158_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000158"",""E-ACT-000158"",""E-ATT-000158-A0"",""E-EVT-001051"",""E-EVT-001052"",""E-EVT-001053"",""E-EVT-001054"",""E-EVT-001055""]"
mock-83265-81ed4937-dec-000159,45,9,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000159,bid_auction,"{""bid_amount"":8}",applied,true,1,0,0,first_attempt,false,,1056,1060,"[""mock-83265-81ed4937-evt-001056"",""mock-83265-81ed4937-evt-001057"",""mock-83265-81ed4937-evt-001058"",""mock-83265-81ed4937-evt-001059"",""mock-83265-81ed4937-evt-001060""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000159_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000159-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000159_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000159_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000159_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000159_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000159_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000159"",""E-ACT-000159"",""E-ATT-000159-A0"",""E-EVT-001056"",""E-EVT-001057"",""E-EVT-001058"",""E-EVT-001059"",""E-EVT-001060""]"
mock-83265-81ed4937-dec-000160,45,10,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000160,bid_auction,"{""bid_amount"":10}",applied,true,1,0,0,first_attempt,false,,1061,1065,"[""mock-83265-81ed4937-evt-001061"",""mock-83265-81ed4937-evt-001062"",""mock-83265-81ed4937-evt-001063"",""mock-83265-81ed4937-evt-001064"",""mock-83265-81ed4937-evt-001065""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000160_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000160-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000160_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000160_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000160_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000160_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000160_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000160"",""E-ACT-000160"",""E-ATT-000160-A0"",""E-EVT-001061"",""E-EVT-001062"",""E-EVT-001063"",""E-EVT-001064"",""E-EVT-001065""]"
mock-83265-81ed4937-dec-000161,45,11,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000161,bid_auction,"{""bid_amount"":11}",applied,true,1,0,0,first_attempt,false,,1066,1070,"[""mock-83265-81ed4937-evt-001066"",""mock-83265-81ed4937-evt-001067"",""mock-83265-81ed4937-evt-001068"",""mock-83265-81ed4937-evt-001069"",""mock-83265-81ed4937-evt-001070""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000161_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000161-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000161_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000161_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000161_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000161_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000161_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000161"",""E-ACT-000161"",""E-ATT-000161-A0"",""E-EVT-001066"",""E-EVT-001067"",""E-EVT-001068"",""E-EVT-001069"",""E-EVT-001070""]"
mock-83265-81ed4937-dec-000162,45,12,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000162,bid_auction,"{""bid_amount"":12}",applied,true,1,0,0,first_attempt,false,,1071,1075,"[""mock-83265-81ed4937-evt-001071"",""mock-83265-81ed4937-evt-001072"",""mock-83265-81ed4937-evt-001073"",""mock-83265-81ed4937-evt-001074"",""mock-83265-81ed4937-evt-001075""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000162_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000162-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000162_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000162_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000162_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000162_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000162_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000162"",""E-ACT-000162"",""E-ATT-000162-A0"",""E-EVT-001071"",""E-EVT-001072"",""E-EVT-001073"",""E-EVT-001074"",""E-EVT-001075""]"
mock-83265-81ed4937-dec-000163,45,13,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000163,bid_auction,"{""bid_amount"":13}",applied,true,1,0,0,first_attempt,false,,1076,1080,"[""mock-83265-81ed4937-evt-001076"",""mock-83265-81ed4937-evt-001077"",""mock-83265-81ed4937-evt-001078"",""mock-83265-81ed4937-evt-001079"",""mock-83265-81ed4937-evt-001080""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000163_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000163-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000163_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000163_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000163_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000163_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000163_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000163"",""E-ACT-000163"",""E-ATT-000163-A0"",""E-EVT-001076"",""E-EVT-001077"",""E-EVT-001078"",""E-EVT-001079"",""E-EVT-001080""]"
mock-83265-81ed4937-dec-000164,45,14,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000164,bid_auction,"{""bid_amount"":15}",applied,true,1,0,0,first_attempt,false,,1081,1085,"[""mock-83265-81ed4937-evt-001081"",""mock-83265-81ed4937-evt-001082"",""mock-83265-81ed4937-evt-001083"",""mock-83265-81ed4937-evt-001084"",""mock-83265-81ed4937-evt-001085""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000164_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000164-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000164_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000164_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000164_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000164_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000164_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000164"",""E-ACT-000164"",""E-ATT-000164-A0"",""E-EVT-001081"",""E-EVT-001082"",""E-EVT-001083"",""E-EVT-001084"",""E-EVT-001085""]"
mock-83265-81ed4937-dec-000165,45,15,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000165,bid_auction,"{""bid_amount"":16}",applied,true,1,0,0,first_attempt,false,,1086,1090,"[""mock-83265-81ed4937-evt-001086"",""mock-83265-81ed4937-evt-001087"",""mock-83265-81ed4937-evt-001088"",""mock-83265-81ed4937-evt-001089"",""mock-83265-81ed4937-evt-001090""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000165_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000165-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000165_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000165_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000165_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000165_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000165_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000165"",""E-ACT-000165"",""E-ATT-000165-A0"",""E-EVT-001086"",""E-EVT-001087"",""E-EVT-001088"",""E-EVT-001089"",""E-EVT-001090""]"
mock-83265-81ed4937-dec-000166,45,16,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000166,bid_auction,"{""bid_amount"":17}",applied,true,1,0,0,first_attempt,false,,1091,1095,"[""mock-83265-81ed4937-evt-001091"",""mock-83265-81ed4937-evt-001092"",""mock-83265-81ed4937-evt-001093"",""mock-83265-81ed4937-evt-001094"",""mock-83265-81ed4937-evt-001095""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000166_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000166-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000166_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000166_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000166_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000166_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000166_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000166"",""E-ACT-000166"",""E-ATT-000166-A0"",""E-EVT-001091"",""E-EVT-001092"",""E-EVT-001093"",""E-EVT-001094"",""E-EVT-001095""]"
mock-83265-81ed4937-dec-000167,45,17,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000167,bid_auction,"{""bid_amount"":18}",applied,true,1,0,0,first_attempt,false,,1096,1100,"[""mock-83265-81ed4937-evt-001096"",""mock-83265-81ed4937-evt-001097"",""mock-83265-81ed4937-evt-001098"",""mock-83265-81ed4937-evt-001099"",""mock-83265-81ed4937-evt-001100""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000167_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000167-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000167_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000167_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000167_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000167_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000167_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000167"",""E-ACT-000167"",""E-ATT-000167-A0"",""E-EVT-001096"",""E-EVT-001097"",""E-EVT-001098"",""E-EVT-001099"",""E-EVT-001100""]"
mock-83265-81ed4937-dec-000168,45,18,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000168,bid_auction,"{""bid_amount"":19}",applied,true,1,0,0,first_attempt,false,,1101,1105,"[""mock-83265-81ed4937-evt-001101"",""mock-83265-81ed4937-evt-001102"",""mock-83265-81ed4937-evt-001103"",""mock-83265-81ed4937-evt-001104"",""mock-83265-81ed4937-evt-001105""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000168_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000168-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000168_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000168_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000168_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000168_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000168_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000168"",""E-ACT-000168"",""E-ATT-000168-A0"",""E-EVT-001101"",""E-EVT-001102"",""E-EVT-001103"",""E-EVT-001104"",""E-EVT-001105""]"
mock-83265-81ed4937-dec-000169,45,19,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000169,bid_auction,"{""bid_amount"":20}",applied,true,1,0,0,first_attempt,false,,1106,1110,"[""mock-83265-81ed4937-evt-001106"",""mock-83265-81ed4937-evt-001107"",""mock-83265-81ed4937-evt-001108"",""mock-83265-81ed4937-evt-001109"",""mock-83265-81ed4937-evt-001110""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000169_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000169-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000169_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000169_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000169_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000169_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000169_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000169"",""E-ACT-000169"",""E-ATT-000169-A0"",""E-EVT-001106"",""E-EVT-001107"",""E-EVT-001108"",""E-EVT-001109"",""E-EVT-001110""]"
mock-83265-81ed4937-dec-000170,45,20,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000170,bid_auction,"{""bid_amount"":21}",applied,true,1,0,0,first_attempt,false,,1111,1115,"[""mock-83265-81ed4937-evt-001111"",""mock-83265-81ed4937-evt-001112"",""mock-83265-81ed4937-evt-001113"",""mock-83265-81ed4937-evt-001114"",""mock-83265-81ed4937-evt-001115""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000170_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000170-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000170_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000170_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000170_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000170_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000170_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000170"",""E-ACT-000170"",""E-ATT-000170-A0"",""E-EVT-001111"",""E-EVT-001112"",""E-EVT-001113"",""E-EVT-001114"",""E-EVT-001115""]"
mock-83265-81ed4937-dec-000171,45,21,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000171,bid_auction,"{""bid_amount"":22}",applied,true,1,0,0,first_attempt,false,,1116,1120,"[""mock-83265-81ed4937-evt-001116"",""mock-83265-81ed4937-evt-001117"",""mock-83265-81ed4937-evt-001118"",""mock-83265-81ed4937-evt-001119"",""mock-83265-81ed4937-evt-001120""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000171_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000171-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000171_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000171_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000171_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000171_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000171_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000171"",""E-ACT-000171"",""E-ATT-000171-A0"",""E-EVT-001116"",""E-EVT-001117"",""E-EVT-001118"",""E-EVT-001119"",""E-EVT-001120""]"
mock-83265-81ed4937-dec-000172,45,22,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000172,bid_auction,"{""bid_amount"":23}",applied,true,1,0,0,first_attempt,false,,1121,1125,"[""mock-83265-81ed4937-evt-001121"",""mock-83265-81ed4937-evt-001122"",""mock-83265-81ed4937-evt-001123"",""mock-83265-81ed4937-evt-001124"",""mock-83265-81ed4937-evt-001125""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000172_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000172-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000172_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000172_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000172_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000172_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000172_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000172"",""E-ACT-000172"",""E-ATT-000172-A0"",""E-EVT-001121"",""E-EVT-001122"",""E-EVT-001123"",""E-EVT-001124"",""E-EVT-001125""]"
mock-83265-81ed4937-dec-000173,45,23,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000173,bid_auction,"{""bid_amount"":29}",applied,true,1,0,0,first_attempt,false,,1126,1130,"[""mock-83265-81ed4937-evt-001126"",""mock-83265-81ed4937-evt-001127"",""mock-83265-81ed4937-evt-001128"",""mock-83265-81ed4937-evt-001129"",""mock-83265-81ed4937-evt-001130""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000173_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000173-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000173_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000173_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000173_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000173_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000173_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"OpenAI GPT 5.5 chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000173"",""E-ACT-000173"",""E-ATT-000173-A0"",""E-EVT-001126"",""E-EVT-001127"",""E-EVT-001128"",""E-EVT-001129"",""E-EVT-001130""]"
mock-83265-81ed4937-dec-000174,45,24,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000174,bid_auction,"{""bid_amount"":30}",applied,true,1,0,0,first_attempt,false,,1131,1135,"[""mock-83265-81ed4937-evt-001131"",""mock-83265-81ed4937-evt-001132"",""mock-83265-81ed4937-evt-001133"",""mock-83265-81ed4937-evt-001134"",""mock-83265-81ed4937-evt-001135""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000174_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000174-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000174_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000174_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000174_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000174_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000174_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-bid-placed"",""bid-auction""]",true,true,"Gemini 3.1 Pro Preview chose bid_auction in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000174"",""E-ACT-000174"",""E-ATT-000174-A0"",""E-EVT-001131"",""E-EVT-001132"",""E-EVT-001133"",""E-EVT-001134"",""E-EVT-001135""]"
mock-83265-81ed4937-dec-000175,45,25,OpenAI GPT 5.5,AUCTION_BID_DECISION,mock-83265-81ed4937-dec-000175,drop_out,{},applied,true,1,0,0,first_attempt,false,,1136,1143,"[""mock-83265-81ed4937-evt-001136"",""mock-83265-81ed4937-evt-001137"",""mock-83265-81ed4937-evt-001138"",""mock-83265-81ed4937-evt-001139"",""mock-83265-81ed4937-evt-001140"",""mock-83265-81ed4937-evt-001141"",""mock-83265-81ed4937-evt-001142"",""mock-83265-81ed4937-evt-001143""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000175_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000175-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000175_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000175_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000175_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000175_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000175_response.txt""]",run/state/turn_0045.json,RB-045-047,"[""auction-ended"",""auction-player-dropped"",""cash-changed"",""drop-out"",""property-purchased""]",true,true,"OpenAI GPT 5.5 chose drop_out in AUCTION_BID_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000175"",""E-ACT-000175"",""E-ATT-000175-A0"",""E-EVT-001136"",""E-EVT-001137"",""E-EVT-001138"",""E-EVT-001139"",""E-EVT-001140"",""E-EVT-001141"",""E-EVT-001142"",""E-EVT-001143""]"
