call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
83,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000080,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3154,1476,1311,4630,0,0.06005,44860,False,False,,,200,gen-1783946917-J8D8urCkAvbyciKa8mQq
84,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000081,0,26,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6538,361,51,6899,0,0.041715,6507,False,False,,,200,gen-1783946962-e8psAYdTezxpvFrVq7DL
85,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000082,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3266,681,516,3947,0,0.03676,16048,False,False,,,200,gen-1783946969-j8sKllSg1jB9kIMmMwQj
86,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000083,0,26,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3858,454,342,4312,0,0.013164,6218,False,False,,,200,gen-1783946986-iO40PhI5IHiJ4fJ6155Y
87,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000084,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3371,1722,1552,5093,0,0.068515,48052,False,False,,,200,gen-1783946992-LtGIQUetmLQbAdunQGPl
88,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000085,0,26,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3768,368,263,4136,192,0.0054284,6574,False,False,,,200,gen-1783947040-BbaNLo0rPGT173LF0jEC
89,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000086,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3492,1743,1551,5235,0,0.06975,42094,False,False,,,200,gen-1783947047-6t3VLikI3mGyldQ5D6VR
90,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000087,0,26,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4127,622,513,4749,0,0.015718,7146,False,False,,,200,gen-1783947089-L1TeCGANPiT0CWKy3wwU
91,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000088,0,26,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3634,502,420,4136,0,0.03323,14421,False,False,,,200,gen-1783947097-UtXTjq8ApjhE5Zlc4dE5
92,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000089,0,27,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7238,529,151,7767,0,0.049415,8610,False,False,,,200,gen-1783947112-ZkKMxtH2LEVadHiW0fs2
93,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000090,0,28,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4144,361,299,4505,0,0.01262,5218,False,False,,,200,gen-1783947120-cGGN6dEe511Eu4iNkrB2
94,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000091,0,29,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4086,261,205,4347,0,0.011304,3946,False,False,,,200,gen-1783947126-P07Dfvmh85A2w3YUlvx9
95,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000092,0,30,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3895,368,282,4263,192,0.00558715,7215,False,False,,,200,gen-1783947130-N2yIIYgfnyu693hjjaXU
96,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000093,0,31,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3319,127,44,3446,0,0.020405,3649,False,False,,,200,gen-1783947138-TxpVddczQHhb2QiSZiTi
97,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000094,0,31,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3514,1728,1552,5242,0,0.06941,42573,False,False,,,200,gen-1783947141-A2YWWS6OVRqapSWgVV5l
98,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000095,0,31,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7122,577,181,7699,0,0.050035,9100,False,False,,,200,gen-1783947184-zqdRUAlhTb8Zzbo8c1IO
99,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000096,0,31,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3658,2470,2296,6128,0,0.09239,62774,False,False,,,200,gen-1783947194-KFe2GyG3Je8rc8XVIk0l
100,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000097,0,31,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4040,477,367,4517,128,0.0061081,7551,False,False,,,200,gen-1783947257-8mcRLmXDGKY25JNhkFtU
101,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000098,0,31,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3781,691,516,4472,0,0.039635,16871,False,False,,,200,gen-1783947265-cKekcsyYYBnYSNzR8l4c
102,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000099,0,31,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4207,610,534,4817,0,0.015734,7044,False,False,,,200,gen-1783947282-KJvfaq92zirrTzX52PNs
103,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000100,0,31,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3767,594,516,4361,0,0.036655,15641,False,False,,,200,gen-1783947289-oCDpnOzCG6AVRH4mRI5b
104,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000101,0,32,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3645,264,183,3909,0,0.026145,6238,False,False,,,200,gen-1783947305-juOUX8zsatgFU9rDC1wF
105,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000102,0,33,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7129,574,183,7703,0,0.049995,8556,False,False,,,200,gen-1783947311-oTLIXSG0pT6RNjPcznH2
106,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000103,0,35,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3434,596,524,4030,576,0.0051777,11320,False,False,,,200,gen-1783947320-wahQ3Rxcjiiv0WCp1BdB
107,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000104,0,35,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3259,460,376,3719,0,0.030095,10048,False,False,,,200,gen-1783947332-NatL9ZeuNtGiuZaT957R
108,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000105,0,35,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6455,700,143,7155,0,0.049775,11337,False,False,,,200,gen-1783947342-urAhLYG6WgXFl9JlQ0aj
109,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000106,0,35,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3613,357,255,3970,0,0.01151,5397,False,False,,,200,gen-1783947354-NtsvN0gWrswzSWA6GodQ
110,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000107,0,35,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3591,450,331,4041,576,0.00500895,7244,False,False,,,200,gen-1783947360-LVSBzmO6plM4iWcF1Gs3
111,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000108,0,35,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3434,610,516,4044,0,0.03547,15407,False,False,,,200,gen-1783947367-k7qetBAzvji1dDMX0sOH
112,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000109,0,35,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6687,937,182,7624,0,0.05686,16050,False,False,,,200,gen-1783947383-mGkBwPyz5oKdAQERAqbH
113,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000110,0,35,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3787,356,237,4143,0,0.011846,4679,False,False,,,200,gen-1783947399-SWtGlbmMMvh8fKG3HcJG
114,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000111,0,35,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3561,199,105,3760,0,0.023775,4991,False,False,,,200,gen-1783947404-d4YMw3fpoJQDtJeluyjC
115,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000112,0,35,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6725,1665,274,8390,0,0.07525,32788,False,False,,,200,gen-1783947409-AplXDsIIARJ1Xpuszd4t
116,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000113,0,35,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3813,421,299,4234,0,0.012678,5296,False,False,,,200,gen-1783947442-o5zVJs5BDMcZKeHiTvSz
117,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000114,0,35,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3695,408,339,4103,576,0.00503395,8161,False,False,,,200,gen-1783947448-jSHzTIraB8gTlqaqzPPk
118,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000115,0,36,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3642,526,448,4168,192,0.0056659,9382,False,False,,,200,gen-1783947456-ONsJICc2bL5nFsGkAmLQ
119,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000116,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3256,1600,1436,4856,0,0.06428,39489,False,False,,,200,gen-1783947466-GpToWdjMV32dzTUPJ585
120,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000117,0,37,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3590,493,414,4083,128,0.0055856,7946,False,False,,,200,gen-1783947506-WxUohrnEyPq1atphCZ7F
121,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000118,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3356,2236,2063,5592,0,0.08386,52509,False,False,,,200,gen-1783947514-VEvsmsoXLVxeaebxGPP7
122,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000119,0,37,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3705,602,522,4307,192,0.00593465,6501,False,False,,,200,gen-1783947567-LG8wBLoRN2eYpIqm1JBF
123,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000120,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3453,1457,1301,4910,0,0.060975,34809,False,False,,,200,gen-1783947573-9qyC7RtXE9hy7JuZogDA
124,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000121,0,37,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3846,896,732,4742,0,0.018444,9399,False,False,,,200,gen-1783947609-a6daLhCUCVdRUrrnhjBn
125,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000122,0,37,TRADE_RESPONSE_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3529,550,460,4079,0,0.034145,11955,False,False,,,200,gen-1783947618-pgFKBD8IJQ48aIyK706F
126,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000123,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3553,3016,2858,6569,0,0.108245,76566,False,False,,,200,gen-1783947631-XSFEyOO30r99ceaRlXam
127,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000124,0,37,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6992,695,157,7687,0,0.052335,11527,False,False,,,200,gen-1783947707-c9mKGJF8nj76OqAremmj
128,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000125,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3607,1192,1034,4799,0,0.053795,30388,False,False,,,200,gen-1783947719-kau99HmBbpQzSxFn4bSt
129,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000126,0,37,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7007,492,73,7499,0,0.047335,8777,False,False,,,200,gen-1783947750-julYOjiFSceN7R4TIe2l
130,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000127,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3665,1202,1126,4867,0,0.054385,32109,False,False,,,200,gen-1783947759-fQh9rQc9JiYxQA6KtU10
131,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000128,0,38,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6551,671,131,7222,0,0.04953,13575,False,False,,,200,gen-1783947791-Y5TNR24edsxdYsGSyMGE
132,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000129,0,38,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3711,260,186,3971,0,0.010542,4274,False,False,,,200,gen-1783947805-PkPZ2l9dvmXxl5VyObO3
133,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000130,0,38,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3643,469,422,4112,128,0.00559185,8883,False,False,,,200,gen-1783947810-gqyVDCRy1TvhAKtYdSy4
134,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000131,0,38,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3512,336,248,3848,0,0.02764,13136,False,False,,,200,gen-1783947819-33IjTqm7sBZJ0LsI78Vu
135,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000132,0,38,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6741,291,55,7032,0,0.04098,12342,False,False,,,200,gen-1783947832-GDMurNXrjl0pRanJFb2i
136,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000133,0,38,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3829,271,191,4100,0,0.01091,3976,False,False,,,200,gen-1783947845-XGzMmaqVbcbhbvExD9Ny
137,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000134,0,38,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3623,210,118,3833,0,0.024415,4896,False,False,,,200,gen-1783947849-1RKRRYSimRTyP9sx2CAB
138,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000135,0,38,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3905,313,248,4218,0,0.011566,4331,False,False,,,200,gen-1783947854-iTXwE386RtrPWGLUtciH
139,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000136,0,38,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7150,629,210,7779,0,0.051475,9276,False,False,,,200,gen-1783947859-o1B18Ibs6gQhW2LULSHa
140,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000137,0,39,JAIL_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3638,758,673,4396,0,0.016372,9380,False,False,,,200,gen-1783947868-sCjTHk8gdtd2pqoZ3h7Q
141,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000138,0,39,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3853,480,423,4333,0,0.013466,6006,False,False,,,200,gen-1783947878-Np125GJduDNbwA3Mamgx
142,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000139,0,40,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3709,309,241,4018,128,0.00527435,7224,False,False,,,200,gen-1783947884-PgwfkTPOfO8rCNvldiv0
143,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000140,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3301,1608,1448,4909,0,0.064745,44398,False,False,,,200,gen-1783947892-KKhH9UpLWzwByQ6oz3nq
144,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000141,0,41,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3519,456,353,3975,192,0.00533715,8567,False,False,,,200,gen-1783947937-gBF7HLRqc66uQxCn1fPo
145,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000142,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3296,2332,2159,5628,0,0.08644,61004,False,False,,,200,gen-1783947945-OuREuUE4hZ5Gg91RP2kN
146,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000143,0,41,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3608,650,556,4258,0,0.015016,7443,False,False,,,200,gen-1783948007-4zg5rfdwHv6QQKYvahjP
147,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000144,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3383,1872,1704,5255,0,0.073075,46670,False,False,,,200,gen-1783948014-RmMjAGMDHwqcabnocueU
148,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000145,0,41,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6632,317,82,6949,0,0.041085,5398,False,False,,,200,gen-1783948061-v2LekoaXYtXQA7VI9AW6
149,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000146,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3481,1725,1552,5206,0,0.069155,41423,False,False,,,200,gen-1783948067-E7DSHBbeumoz4mR8ClUB
150,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000147,0,41,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6748,847,182,7595,0,0.054915,13718,False,False,,,200,gen-1783948109-zuzU3duHmVfGkmKnFZa9
151,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000148,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3569,1005,929,4574,0,0.047995,135407,False,False,,,200,gen-1783948123-Re1rnA0DN6b7TuHwniYW
152,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000149,0,43,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3528,294,222,3822,0,0.010584,4205,False,False,,,200,gen-1783948258-DC75UKtjBQF18Kbzq98T
153,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000150,0,43,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3876,426,363,4302,0,0.012864,5028,False,False,,,200,gen-1783948263-XIbYkyFUKRX4eMUsKMST
154,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000151,0,44,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3814,538,472,4352,192,0.0059109,8102,False,False,,,200,gen-1783948268-2wrVtldv2spOTquR4K72
155,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000152,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3521,597,516,4118,0,0.035515,15920,False,False,,,200,gen-1783948277-nQDqTE3xAp868aAOcn0W
156,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000153,0,46,JAIL_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6260,629,122,6889,0,0.047025,12674,False,False,,,200,gen-1783948293-1EC8DFHWZUhH3C3xOvIW
157,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000154,0,47,BUY_OR_AUCTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3480,355,281,3835,0,0.01122,4969,False,False,,,200,gen-1783948306-xtpl5vCnKVsqxW1r1sgT
158,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000155,0,47,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3853,633,576,4486,0,0.015302,9944,False,False,,,200,gen-1783948311-VKNFEoKfKRqbZyjqWGTy
159,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000156,0,48,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3779,392,317,4171,1024,0.00462855,6609,False,False,,,200,gen-1783948321-uXVjLWyhVDX2FUHz6kGR
160,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000157,0,49,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3390,516,452,3906,192,0.0053259,13821,True,False,,,200,gen-1783948328-CHlrXvu7cXESRiki0Ia7
161,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000157,1,49,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3418,658,581,4076,128,0.0057831,10710,True,False,,,200,gen-1783948342-LlM9xMMkh6LAFc8iq4HD
162,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000158,0,49,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3257,527,435,3784,0,0.032095,10304,False,False,,,200,gen-1783948353-leFy608tL597HkxapwG2
163,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000159,0,49,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6094,1067,170,7161,0,0.057145,17475,True,False,,,200,gen-1783948364-WODvD5XzjEV9YZ4URTed
164,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000159,1,49,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6139,620,173,6759,0,0.046195,10031,True,False,,,200,gen-1783948381-xhrXmoac9Y0Qpqyr6MNC
165,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000160,0,49,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3313,471,393,3784,0,0.012278,5704,False,False,,,200,gen-1783948392-xC0vLG6kniybB2uhXFNj
166,mock-2413970733-53b199c1,mock-2413970733-53b199c1-dec-000161,0,49,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3329,405,331,3734,128,0.00503935,6324,False,False,,,200,gen-1783948398-1GvAm9SblLggLN3cVn5I
