call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
82,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000080,0,33,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3734,381,315,4115,1024,0.0045448,6854,False,False,,,200,gen-1784089906-6LAmQwR7gPvIKgnDnOtw
83,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000081,0,34,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3277,1919,1849,5196,0,0.073955,37842,False,False,,,200,gen-1784089913-ShKu3sNRDgnxFPklGEL0
84,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000082,0,35,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6576,296,74,6872,0,0.04028,5916,False,False,,,200,gen-1784089951-4m3OwVL7WoeGUt0n2Rs7
85,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000083,0,36,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6022,272,59,6294,0,0.03691,5200,False,False,,,200,gen-1784089957-I7DoxsFZT5yFoNVez0Fo
86,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000084,0,36,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6563,495,171,7058,0,0.04519,8793,False,False,,,200,gen-1784089963-215OwjSPMK82PoViff3L
87,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000085,0,37,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3789,770,698,4559,0,0.016818,7292,False,False,,,200,gen-1784089972-0cKV9FXBX8Pfm7kdQQRB
88,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000086,0,38,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3308,436,349,3744,704,0.0044858,8271,False,False,,,200,gen-1784089979-5mztlYIuFSCZ1sJOsHCr
89,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000087,0,38,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3668,391,314,4059,192,0.0053609,7871,False,False,,,200,gen-1784089988-DWF8feDB1aptfotvzXoz
90,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000088,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3111,587,516,3698,0,0.033165,12262,False,False,,,200,gen-1784089996-NvorgsgyiuG908BZf0PI
91,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000089,0,40,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5649,451,82,6100,0,0.03952,8003,False,False,,,200,gen-1784090008-CUhgwqS6GzSFZiqtb5jv
92,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000090,0,40,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6249,1271,233,7520,0,0.06302,18067,False,False,,,200,gen-1784090017-ka7HRts2XfTBL9CkKQTV
93,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000091,0,41,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3474,753,644,4227,0,0.015984,7075,False,False,,,200,gen-1784090035-T39dxnEEKJv9G8OUf6BD
94,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000092,0,42,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3452,666,610,4118,576,0.0053752,11854,False,False,,,200,gen-1784090042-Z3jR6IQWagHNvRvZSvpU
95,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000093,0,43,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3450,494,430,3944,576,0.0049427,8086,False,False,,,200,gen-1784090054-gg0JHvpcpWSrYuXtHnOo
96,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000094,0,44,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,2996,1866,1720,4862,0,0.07096,34289,False,False,,,200,gen-1784090063-i7nN54mYWMciV8cjh1br
97,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000095,0,44,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3471,634,527,4105,0,0.01455,6329,False,False,,,200,gen-1784090097-KoLMXGscrQ1hEvIBPssC
98,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000096,0,44,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3086,1109,966,4195,0,0.0487,20263,False,False,,,200,gen-1784090104-O3CRooIUrNuNEOOLU12T
99,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000097,0,44,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6320,628,78,6948,0,0.0473,10331,False,False,,,200,gen-1784090124-YRjaFNiv1STTe7UVfp1E
100,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000098,0,44,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3179,1442,1302,4621,0,0.059155,28961,False,False,,,200,gen-1784090135-yNgl0r9NKvDQJdIh3wNQ
101,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000099,0,44,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3557,543,432,4100,192,0.00560215,10517,False,False,,,200,gen-1784090164-ERPJbmKtp4eQ5W4a2KOg
102,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000100,0,44,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3262,1176,1034,4438,0,0.05159,24966,False,False,,,200,gen-1784090175-VVR8mQHLxx5LiZqGjQpW
103,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000101,0,44,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6552,544,83,7096,0,0.04636,9189,False,False,,,200,gen-1784090200-GTg5sGwLThTWBHFlQYSG
104,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000102,0,44,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3329,583,516,3912,0,0.034135,12912,False,False,,,200,gen-1784090209-pVTA4KHyz5uNC8mOzbAt
105,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000103,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3348,2584,2413,5932,0,0.09426,47305,False,False,,,200,gen-1784090222-AlQoD249d5OTp3d6p9Nu
106,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000104,0,45,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3880,538,430,4418,0,0.014216,6015,False,False,,,200,gen-1784090270-dfTctgJxYs59kiWxFW58
107,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000105,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3461,2211,2070,5672,0,0.083635,43870,False,False,,,200,gen-1784090276-ESjP0ApmN12KlclV4q2C
108,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000106,0,45,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3885,439,332,4324,576,0.00534895,4086,False,False,,,200,gen-1784090320-j4nai0B0kjTObHhQ9Bxq
109,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000107,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3544,1090,1026,4634,0,0.05042,21401,False,False,,,200,gen-1784090324-VjoJKWY9eGIZVxfCvIC1
110,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000108,0,46,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3533,2131,1979,5664,0,0.081595,42060,False,False,,,200,gen-1784090346-EgzBiSLoslcjFanGuN5t
111,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000109,0,46,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3969,520,409,4489,576,0.00565645,6120,True,False,,,200,gen-1784090388-ApbfVA2a6VHRMvdPo3d5
112,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000109,1,46,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3997,412,305,4409,960,0.00501825,4599,True,False,,,200,gen-1784090394-dI1GpICvmhW5jGtjSOxP
113,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000110,0,46,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3630,1401,1221,5031,0,0.06018,26204,False,False,,,200,gen-1784090399-lN5w5uSqPf92In5Ph7dL
114,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000111,0,46,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4181,369,260,4550,0,0.01279,4676,False,False,,,200,gen-1784090426-GJaYGWnOcxv1oMqpH2qG
115,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000112,0,46,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3755,2905,2752,6660,0,0.105925,53744,False,False,,,200,gen-1784090431-it0303Rjt0dp9Ym9kigm
116,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000113,0,46,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4238,664,530,4902,0,0.016444,7182,False,False,,,200,gen-1784090485-1gGUPVZ64YiEFzOupi0M
117,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000114,0,46,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3771,509,430,4280,0,0.034125,10541,False,False,,,200,gen-1784090492-zNwhm1miBgTsQlui5b67
118,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000115,0,47,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7451,437,91,7888,0,0.04818,7219,False,False,,,200,gen-1784090503-UTWAUlGr86rIdLX9Vafz
119,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000116,0,48,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4189,290,211,4479,0,0.011858,3658,False,False,,,200,gen-1784090510-qLI7LUlP62TyNs8TYI7s
120,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000117,0,49,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3677,415,318,4092,576,0.00502895,7114,False,False,,,200,gen-1784090514-rbW1aEL4EiIqxxknU2y5
121,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000118,0,49,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4023,1012,919,5035,1024,0.00648355,10231,False,False,,,200,gen-1784090521-HeegJumSh1w3jrYISm9y
122,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000119,0,50,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3525,590,516,4115,0,0.035325,12171,False,False,,,200,gen-1784090532-t34nCIY359tWiyHbiW8c
123,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000120,0,51,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7072,1452,162,8524,0,0.07166,20635,False,False,,,200,gen-1784090544-NNUFpmOZyqAuf26HdEor
124,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000121,0,51,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3898,905,809,4803,960,0.006127,11928,False,False,,,200,gen-1784090565-XEHg5ndrDmtr4C33qF5G
125,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000122,0,51,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7455,999,70,8454,0,0.06225,15607,False,False,,,200,gen-1784090577-92l7IEAsnjon84rmGBqW
126,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000123,0,51,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7703,1343,261,9046,0,0.07209,20796,False,False,,,200,gen-1784090593-NlEhX1G8FQIIqKquyJCw
127,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000124,0,51,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7710,298,50,8008,0,0.046,5979,False,False,,,200,gen-1784090614-cRByMT21IcVCnrjnf2lm
128,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000125,0,52,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4106,697,578,4803,0,0.016576,7041,False,False,,,200,gen-1784090620-Hi4SJ6WtTIxCLR6ze4In
129,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000126,0,53,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3929,742,653,4671,1024,0.00569105,12071,False,False,,,200,gen-1784090627-o6jCVcWoaWY4RzgyKj28
130,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000127,0,54,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3290,3254,3106,6544,0,0.11407,65965,False,False,,,200,gen-1784090640-6fkTaKn5uhdl3mIuq4rg
131,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000128,0,54,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3729,590,491,4319,960,0.00512825,9113,False,False,,,200,gen-1784090706-LE3akxYkv8deZVwMngly
132,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000129,0,54,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3290,1595,1515,4885,0,0.0643,31667,False,False,,,200,gen-1784090715-WwL42wnkNFqd75PaV0P2
133,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000130,0,55,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7325,871,98,8196,0,0.0584,14259,False,False,,,200,gen-1784090747-xHDInLxLybnFAIfSH9QE
134,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000131,0,55,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7102,584,209,7686,0,0.05011,10702,False,False,,,200,gen-1784090762-kwqYYQpnVctV3n6JYpFq
135,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000132,0,56,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7100,789,171,7889,0,0.055225,13247,False,False,,,200,gen-1784090772-O9OZsV4widUjPqS9RyV7
136,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000133,0,56,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7454,613,120,8067,0,0.052595,9392,False,False,,,200,gen-1784090786-ztkzHVUNtlhRdalLXp7P
137,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000134,0,57,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3916,561,476,4477,0,0.014564,6448,False,False,,,200,gen-1784090796-PYXt2HfXgCUoSPj8ktya
138,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000135,0,58,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3856,544,474,4400,1024,0.0051048,5480,False,False,,,200,gen-1784090802-yCWV8oy7Q2gr0LatIuNk
139,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000136,0,59,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3348,1770,1696,5118,0,0.06984,33934,False,False,,,200,gen-1784090808-cQ1F9y5ZlxL8ojtEf6bZ
140,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000137,0,60,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7194,1047,172,8241,0,0.062145,15082,False,False,,,200,gen-1784090842-5ijumDYcS3utlbXWXkWa
141,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000138,0,60,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6900,377,89,7277,0,0.043925,6796,False,False,,,200,gen-1784090858-xkXabP93KvBQwcKVSMIY
142,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000139,0,61,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3740,342,250,4082,0,0.011584,4647,False,False,,,200,gen-1784090864-e6KF87p4fsESnhvrfd9k
143,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000140,0,62,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3361,594,504,3955,576,0.00508145,9457,False,False,,,200,gen-1784090869-O7O24Zy6xngS38TCjYn4
144,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000141,0,62,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3052,594,487,3646,0,0.03308,13385,False,False,,,200,gen-1784090879-cMUsojcqBIiQPuTL82ue
145,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000142,0,62,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6044,244,62,6288,0,0.03632,5007,False,False,,,200,gen-1784090893-6u82oadtg4AP7dMUHQ2B
146,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000143,0,62,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3513,396,319,3909,0,0.011778,4549,False,False,,,200,gen-1784090898-ha58RjiMKJ2jRuuDFRoS
147,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000144,0,62,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3541,349,289,3890,576,0.00469395,5946,False,False,,,200,gen-1784090903-QxhwzcgW0mL8HsYv8jFe
148,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000145,0,62,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3181,524,427,3705,0,0.031625,10846,False,False,,,200,gen-1784090909-fjeYxQY1iuWZBPabTpQJ
149,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000146,0,62,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3553,562,492,4115,0,0.01385,6335,False,False,,,200,gen-1784090920-tGfQUegM06jY2SI5yp48
150,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000147,0,62,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3716,542,458,4258,1024,0.0049248,6820,False,False,,,200,gen-1784090926-EcwpSFNN4PbkPDTcAF57
151,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000148,0,63,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3238,521,435,3759,0,0.03182,13171,False,False,,,200,gen-1784090933-jUFdYzX0hCcHFfyaC1rH
152,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000149,0,65,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3711,435,345,4146,0,0.012642,4565,False,False,,,200,gen-1784090947-GxsjSBtdZ1FAePg2oE0m
153,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000150,0,67,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3347,482,390,3829,704,0.00464955,5384,False,False,,,200,gen-1784090952-9Q825JCjr9O229JEdqR0
154,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000151,0,67,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3746,592,493,4338,1024,0.0050873,6405,False,False,,,200,gen-1784090957-o7OhvMNh8p6NAxM83e7o
155,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000152,0,68,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3099,233,145,3332,0,0.022485,5221,False,False,,,200,gen-1784090964-NrS3NGA60cGxlXEkCUzl
156,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000153,0,68,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3324,589,516,3913,0,0.03429,12105,False,False,,,200,gen-1784090969-bIj26yiUvUlz6HS1sqq7
157,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000154,0,69,JAIL_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6036,588,174,6624,0,0.04488,14437,False,False,,,200,gen-1784090981-PhI3T5MnKIrdpKwkHLGi
158,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000155,0,70,JAIL_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3393,620,533,4013,0,0.014226,7013,False,False,,,200,gen-1784090996-jQ9HNcvvlkkYTsRCCaDE
159,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000156,0,71,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3760,491,393,4251,576,0.0053227,7453,False,False,,,200,gen-1784091003-MY6yv7rzUOdisj8xQazs
160,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000157,0,72,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3253,900,820,4153,0,0.043265,22018,False,False,,,200,gen-1784091011-CYtz2i8R9huL6WLcfVgI
161,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000158,0,73,JAIL_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,5984,238,89,6222,0,0.03587,4606,False,False,,,200,gen-1784091033-fCCpW2BRWJhPmJK1YhZh
162,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000159,0,73,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6855,639,159,7494,0,0.05025,9710,False,False,,,200,gen-1784091038-GMyIJynlLv6H1d1QTEgn
163,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000160,0,74,JAIL_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3301,203,119,3504,0,0.009038,2942,False,False,,,200,gen-1784091048-U61S7Q15ECbW7q8j2cat
164,mock-1038910349-f66fa07c,mock-1038910349-f66fa07c-dec-000161,0,75,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3689,827,661,4516,576,0.00607395,11033,False,False,,,200,gen-1784091051-9Kz0Qg7TYLygY4irxF9m
