call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
82,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000082,0,36,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4579,582,457,5161,0,0.0121065,3589,False,False,,,200,gen-1782791883-JxOKHMcIXvwyDCAmRfJR
83,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000083,0,37,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4456,1210,903,5666,0,0.017574,6573,False,False,,,200,gen-1782791887-u2erLHdqBgAXaen932hl
84,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000084,0,37,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3619,2033,1908,5652,0,0.01186275,17400,False,False,,,200,gen-1782791894-ivjodZ2abkTMf30g1878
85,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000085,0,37,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4544,936,679,5480,0,0.01524,5116,False,False,,,200,gen-1782791912-86H51W4GV9C4pvPZsqxt
86,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000086,0,37,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3811,1155,1071,4966,0,0.00805575,13189,False,False,,,200,gen-1782791917-aHKzFa3lEYQbJYPxmjrw
87,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000087,0,37,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4651,831,710,5482,0,0.0144555,4990,False,False,,,200,gen-1782791930-aOceIkUJfJ6sQfFDNkMJ
88,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000088,0,38,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4093,515,456,4608,512,0.00586615,10577,False,False,,,200,gen-1782791935-1Nu2jOLJEfmXo0hcOyWe
89,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000089,0,39,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3600,211,151,3811,0,0.0036495,20833,False,False,,,200,gen-1782791946-RrzRFxsgiF95MwMTMtQe
90,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000090,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3799,2832,2698,6631,0,0.01559325,21378,False,False,,,200,gen-1782791967-Ue0heUoiofapZ6Z9myDe
91,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000091,0,39,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4051,687,595,4738,512,0.00624365,14144,False,False,,,200,gen-1782791989-Z4hNhXmpzhNBmAZJ1oe0
92,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000092,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3851,669,516,4520,0,0.00589875,6273,False,False,,,200,gen-1782792003-uPUmzk0t4GaPS4vllLuR
93,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000093,0,39,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4165,449,372,4614,512,0.00579115,9669,False,False,,,200,gen-1782792009-LpPycd1kYtH7gU79k6HH
94,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000094,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3937,1042,989,4979,0,0.00764175,9666,False,False,,,200,gen-1782792019-VIfbpodDSrGqZ8tIrXFe
95,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000095,0,40,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5295,4513,1998,9808,0,0.02786,43289,False,False,,,200,gen-1782792029-4eKPQDv2AzOTWUiYGeA7
96,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000096,0,41,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4343,436,324,4779,0,0.0104385,3234,False,False,,,200,gen-1782792073-sqyt54OZSsQ68OjZNK0o
97,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000097,0,41,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4648,936,827,5584,0,0.015396,5697,False,False,,,200,gen-1782792076-AazRsjr1MOZXC43HKHJZ
98,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000098,0,42,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4443,1466,1172,5909,0,0.0198585,8014,False,False,,,200,gen-1782792082-PiMxgAsoyK6ch1YW4nUD
99,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000099,0,42,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4909,1877,1150,6786,0,0.014294,16575,False,False,,,200,gen-1782792090-X0AJIce5EGoqm1YRWp2g
100,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000100,0,42,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4506,1090,962,5596,0,0.016569,6161,False,False,,,200,gen-1782792107-pYRiEOhDtBUmVjRUlf9T
101,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000101,0,43,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4343,1279,1116,5622,0,0.0180255,7027,False,False,,,200,gen-1782792113-d96YQidnZxUUpB79w2X6
102,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000102,0,44,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3336,397,316,3733,512,0.0046249,10031,False,False,,,200,gen-1782792120-6qJiGQaVhW3kGA3DdAdG
103,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000103,0,44,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3678,331,258,4009,512,0.0048874,7753,False,False,,,200,gen-1782792131-fwFPVApwLcovKKOkc3Sr
104,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000104,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3299,3178,3035,6477,0,0.01677525,26865,False,False,,,200,gen-1782792140-1PMRSNi1tb0InowyvzYU
105,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000105,0,45,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3634,722,614,4356,512,0.0058099,16013,False,False,,,200,gen-1782792166-AKrFJwQgiZODYaRZicXy
106,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000106,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3397,1413,1259,4810,0,0.00890625,12012,False,False,,,200,gen-1782792182-ByG136LcQTBKUU2mCvgG
107,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000107,0,45,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3712,440,339,4152,128,0.0056056,10610,False,False,,,200,gen-1782792194-Vg4y1DB8TnAm2u2EQvne
108,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000108,0,45,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3421,701,620,4122,0,0.00572025,7317,False,False,,,200,gen-1782792205-hVKYk2lAQVbhAZCcQ4wI
109,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000109,0,46,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4740,2125,1056,6865,0,0.015365,24063,False,False,,,200,gen-1782792212-FeCfU9KlsC6mJj2eYfnL
110,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000110,0,47,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4262,1246,1004,5508,0,0.017607,7484,False,False,,,200,gen-1782792236-SLFFpf694YkNpB9OuBjo
111,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000111,0,47,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4732,758,540,5490,0,0.008522,9921,False,False,,,200,gen-1782792244-vQWsV43vjXIiiGbjwOoN
112,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000112,0,47,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4395,1541,1404,5936,0,0.0204615,8943,False,False,,,200,gen-1782792254-NuvEhvtpcZp2Ng9ZPAXZ
113,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000113,0,48,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3525,472,388,3997,640,0.00491425,10137,False,False,,,200,gen-1782792263-kcBRCtjDSJWfcI0JsFp0
114,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000114,0,48,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3907,417,354,4324,128,0.00579185,9042,False,False,,,200,gen-1782792274-dhV2NiDxBjalvhOGg1HV
115,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000115,0,49,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3245,208,155,3453,0,0.00336975,3357,False,False,,,200,gen-1782792283-6jntOgJqRRP0PUlc9eUG
116,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000116,0,49,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3401,2278,2125,5679,0,0.01280175,23175,False,False,,,200,gen-1782792286-Ew6hLme0R0iG0uA9zrwN
117,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000117,0,49,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4242,765,621,5007,0,0.013248,5152,False,False,,,200,gen-1782792310-EBrET3fdacMMxstk35S5
118,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000118,0,49,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3506,602,417,4108,0,0.0053385,8065,False,False,,,200,gen-1782792316-CIicyI3Wez6lj6NYhdvd
119,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000119,0,49,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4385,941,797,5326,0,0.0150465,5847,False,False,,,200,gen-1782792324-5M39NBOGYpUJfulkW9Qe
120,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000120,0,49,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3649,1740,1552,5389,0,0.01056675,17154,False,False,,,200,gen-1782792330-qGAj7tozCqlo92UCJmvc
121,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000121,0,49,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4524,1049,880,5573,0,0.016227,6531,False,False,,,200,gen-1782792347-QFJcW7KhagaUg26HViZm
122,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000122,0,49,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3809,1491,1434,5300,0,0.00956625,15593,False,False,,,200,gen-1782792354-Ev80iuZ5xs4JQuVxaIcC
123,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000123,0,50,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5167,2203,983,7370,0,0.016182,23712,False,False,,,200,gen-1782792370-28RHj5eVq6BiFuqgmW1L
124,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000124,0,51,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4568,1213,901,5781,0,0.017769,6884,False,False,,,200,gen-1782792393-uFHlWq5popmyzbehHB1B
125,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000125,0,51,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5116,3048,1395,8164,0,0.020356,33347,False,False,,,200,gen-1782792400-uByH8Q1A1bMMrkKlU5xB
126,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000126,0,51,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4743,1965,1665,6708,0,0.0247995,11485,False,False,,,200,gen-1782792434-FChxbDYFvijskNVcimgU
127,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000127,0,51,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5301,4320,2004,9621,0,0.026901,43247,False,False,,,200,gen-1782792446-awvbNlv1wfMBiAXVC7Xn
128,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000128,0,51,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4877,1398,1287,6275,0,0.0198975,8057,False,False,,,200,gen-1782792489-qYGPBgviB1T0Ki1ItPXl
129,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000129,0,52,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3865,563,468,4428,128,0.00610435,10050,False,False,,,200,gen-1782792497-NlH0Dk8oq4wBgZc81Spd
130,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000130,0,52,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4262,1183,1079,5445,512,0.0077474,20986,False,False,,,200,gen-1782792508-wStJZQRuGna2EHeh683U
131,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000131,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3876,2379,2219,6255,0,0.0136125,23056,False,False,,,200,gen-1782792529-vo5ddnhISEbhZO0T46uy
132,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000132,0,53,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4271,413,330,4684,512,0.00583365,8799,False,False,,,200,gen-1782792552-BHh8lBxKBxSKbxiJEX5V
133,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000133,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3970,3297,3232,7267,0,0.017814,23583,False,False,,,200,gen-1782792561-3hA19bijRczDXq1pjFIf
134,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000134,0,54,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5003,2227,885,7230,0,0.016138,23234,False,False,,,200,gen-1782792585-vdcLArFpqJUY7uYePa1i
135,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000135,0,54,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5380,2769,1404,8149,0,0.019225,27287,False,False,,,200,gen-1782792608-mK4Q5zf3KNEj8fruTAMK
136,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000136,0,55,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4656,797,670,5453,0,0.014157,4867,False,False,,,200,gen-1782792636-nVli1Huc4SzXf1gukBVt
137,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000137,0,56,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4105,636,556,4741,960,0.00571325,12546,False,False,,,200,gen-1782792641-vj4ba4gubKGyG0PMCE18
138,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000138,0,57,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3607,349,280,3956,0,0.00427575,5453,False,False,,,200,gen-1782792653-THbT8KKhzHHpiw7veKD5
139,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000139,0,58,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5072,2518,1243,7590,0,0.017662,27737,False,False,,,200,gen-1782792659-uzKv6QWcadgvKrSxlahy
140,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000140,0,59,BUY_OR_AUCTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4183,711,557,4894,0,0.0126735,4451,False,False,,,200,gen-1782792687-HVLcceeEcdgsaAkWwn5U
141,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000141,0,59,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4472,1424,1134,5896,0,0.019524,7235,False,False,,,200,gen-1782792692-2BF7SkbfASWRrIo4qRzV
142,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000142,0,59,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4987,1993,1055,6980,0,0.014952,20120,False,False,,,200,gen-1782792699-bPHc7vDFbMfYUWQCHbAu
143,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000143,0,59,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4431,1339,1094,5770,0,0.0186975,6838,False,False,,,200,gen-1782792719-Pj61vaIAyICwoIzbenMM
144,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000144,0,59,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4951,1933,884,6884,0,0.014616,20578,False,False,,,200,gen-1782792726-Gza6UIFpIdlX7IIvM7Tt
145,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000145,0,59,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4511,1340,1033,5851,0,0.0188265,7187,False,False,,,200,gen-1782792747-SqvJwhAVpGLq46fuYqaT
146,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000146,0,59,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5140,1816,836,6956,0,0.01422,32091,False,False,,,200,gen-1782792754-fVrcrlBLCd0WALFUUR3k
147,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000147,0,59,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4707,1418,1137,6125,0,0.0198225,7792,False,False,,,200,gen-1782792787-ZjrCVeTVYCo4I3cFk5wh
148,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000148,0,59,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3824,668,516,4492,0,0.005874,7223,False,False,,,200,gen-1782792795-KzbCq4sZG8nT61QWph6m
149,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000149,0,59,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4793,1933,1702,6726,0,0.0245865,10078,False,False,,,200,gen-1782792802-ZVydpsWF9W2LwJKYQ9BO
150,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000150,0,59,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3991,1161,1034,5152,0,0.00821775,11215,False,False,,,200,gen-1782792812-qd6Qa7lHQNoDZ9I2S4sw
151,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000151,0,59,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4999,1056,850,6055,0,0.0170025,6084,False,False,,,200,gen-1782792824-K3RtJ3K6dkLQFw5B4c5m
152,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000152,0,59,TRADE_RESPONSE_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4209,1751,1679,5960,0,0.01103625,18250,False,False,,,200,gen-1782792830-WLqo7Q1GFHUTqqJSBwfm
153,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000153,0,59,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4912,1235,1055,6147,0,0.018483,6530,False,False,,,200,gen-1782792848-AwvSPbjYNgLYKOKxVMHh
154,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000154,0,60,POST_TURN_ACTION_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4948,2736,2566,7684,0,0.032046,14857,False,False,,,200,gen-1782792855-Mg2NQjFi3q38kmOj0u1Q
155,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000155,0,61,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4495,532,456,5027,128,0.00681435,12766,False,False,,,200,gen-1782792870-WGyUqb5IRhRtLPCieUwf
156,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000156,0,62,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4130,2538,2382,6668,0,0.0145185,38166,False,False,,,200,gen-1782792883-blVR7uQxnGmsl8Vft1ML
157,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000157,0,62,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4977,1217,1057,6194,0,0.0184185,6866,False,False,,,200,gen-1782792921-X96rwLbtmocc2JgRhnVk
158,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000158,0,62,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4223,1912,1757,6135,0,0.01177125,16692,False,False,,,200,gen-1782792929-sNcKt2IZx8WI49J8Etko
159,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000159,0,62,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4952,1055,878,6007,0,0.016923,7028,False,False,,,200,gen-1782792945-kQWWNmf2YaFU3KzOhrsN
160,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000160,0,62,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4177,1415,1283,5592,0,0.00950025,13812,False,False,,,200,gen-1782792953-GQ2ZpXM5alLoxzY8BV1K
161,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000161,0,62,TRADE_RESPONSE_DECISION,Gemini 3.5 Flash,google/gemini-3.5-flash,gemini-3.5-flash,tool_calls,actual_openrouter_usage,4908,1496,1341,6404,0,0.020826,8232,False,False,,,200,gen-1782792967-75y4kl80ChOfOTptRsUJ
162,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000162,0,62,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,4108,1102,1034,5210,0,0.00804,9682,False,False,,,200,gen-1782792975-38pGhNWysF8SnAhVm957
163,mock-64394-c3bb8d94,mock-64394-c3bb8d94-dec-000163,0,63,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5080,1447,805,6527,0,0.012315,15864,False,False,,,200,gen-1782792985-CzEFL6UqS5rrVyeqSsRD
